0.2839 	WARNING 	Monitor specification not found. Creating a temporary one...
2.7372 	EXP 	Created Window = Window(allowGUI=True, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 0.,  0.,  0.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7fe41e78a3d0>, name='Window', pos=[0, 0], screen=1, size=array([1280, 1024]), stereo=False, units=u'norm', useFBO=False, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
2.9829 	EXP 	Created Instructions = TextStim(alignHoriz='left', alignVert='top', antialias=True, autoLog=True, bold=False, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, name='Instructions', opacity=1.0, ori=0.0, pos=array([-0.9,  0.8]), rgb=array([ 1.,  1.,  1.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1.8)
3.0062 	EXP 	Created Question example = TextStim(alignHoriz='center', alignVert='bottom', antialias=True, autoLog=True, bold=False, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, name='Question example', opacity=1.0, ori=0.0, pos=array([ 0.  , -0.35]), rgb=array([ 1.,  1.,  1.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=2)
3.0132 	EXP 	Created Left probe example: "verb" = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, name='Left probe example: "verb"', opacity=1.0, ori=0.0, pos=array([-0.35, -0.6 ]), rgb=array([ 1.,  1.,  1.]), text=u'"verb"', units=u'norm', win=Window(...), wrapWidth=1)
3.0192 	EXP 	Created Right probe example: "verb" = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, name='Right probe example: "verb"', opacity=1.0, ori=0.0, pos=array([ 0.35, -0.6 ]), rgb=array([ 1.,  1.,  1.]), text=u'"verb"', units=u'norm', win=Window(...), wrapWidth=1)
148.9167 	DATA 	Keypress: space
148.9169 	INFO 	Finished instructions
148.9273 	EXP 	Created Waiting = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, name='Waiting', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([ 1.,  1.,  1.]), text=u'Waiting for scanner...', units=u'norm', win=Window(...), wrapWidth=1)
148.9551 	INFO 	Serial device detected
0.0000 	INFO 	Got first scanner trigger! Resetting clocks
0.0059 	EXP 	Created Fixation = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, name='Fixation', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([ 1.,  1.,  1.]), text=u'+', units=u'norm', win=Window(...), wrapWidth=1)
1.2935 	EXP 	Created cooking_36_final.mp4 = MovieStim2(autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=0.0, filename='stimuli/cooking_36_final.mp4', flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='cooking_36_final.mp4', noAudio=UNKNOWN, opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 720.,  405.]), units='pix', vframe_callback=UNKNOWN, volume=1.0, win=Window(...))
1.3166 	EXP 	cooking_36_final.mp4: movie = 'stimuli/cooking_36_final.mp4'
1.3166 	EXP 	cooking_36_final.mp4: autoLog = True
1.3167 	INFO 	Scanner trigger received
1.9051 	INFO 	Scanner trigger received
2.8859 	INFO 	Scanner trigger received
3.8993 	INFO 	Scanner trigger received
4.9128 	INFO 	Scanner trigger received
5.1123 	EXP 	Set cooking_36_final.mp4 playing
5.1126 	WARNING 	MovieStim2 dropping video frame index: 2
5.1172 	WARNING 	MovieStim2 dropping video frame index: 3
5.1196 	WARNING 	MovieStim2 dropping video frame index: 4
5.9028 	INFO 	Scanner trigger received
6.8912 	INFO 	Scanner trigger received
7.6166 	EXP 	Created arts_crafts_2_final.mp4 = MovieStim2(autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=0.0, filename='stimuli/arts_crafts_2_final.mp4', flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='arts_crafts_2_final.mp4', noAudio=UNKNOWN, opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 720.,  405.]), units='pix', vframe_callback=UNKNOWN, volume=1.0, win=Window(...))
7.6426 	EXP 	arts_crafts_2_final.mp4: movie = 'stimuli/arts_crafts_2_final.mp4'
7.6426 	EXP 	arts_crafts_2_final.mp4: autoLog = True
7.9042 	INFO 	Scanner trigger received
8.9176 	INFO 	Scanner trigger received
9.6564 	EXP 	Set arts_crafts_2_final.mp4 playing
9.6567 	WARNING 	MovieStim2 dropping video frame index: 2
9.7025 	WARNING 	MovieStim2 dropping video frame index: 4
9.8909 	INFO 	Scanner trigger received
10.8883 	INFO 	Scanner trigger received
11.9179 	INFO 	Scanner trigger received
12.1973 	EXP 	Created exercising_109_final.mp4 = MovieStim2(autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=0.0, filename='stimuli/exercising_109_final.mp4', flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='exercising_109_final.mp4', noAudio=UNKNOWN, opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 720.,  405.]), units='pix', vframe_callback=UNKNOWN, volume=1.0, win=Window(...))
12.2359 	EXP 	exercising_109_final.mp4: movie = 'stimuli/exercising_109_final.mp4'
12.2359 	EXP 	exercising_109_final.mp4: autoLog = True
12.8898 	INFO 	Scanner trigger received
13.9032 	INFO 	Scanner trigger received
14.3804 	EXP 	Set exercising_109_final.mp4 playing
14.3807 	WARNING 	MovieStim2 dropping video frame index: 2
14.4265 	WARNING 	MovieStim2 dropping video frame index: 4
14.8931 	INFO 	Scanner trigger received
15.8905 	INFO 	Scanner trigger received
16.9153 	EXP 	Created exercising_102_final.mp4 = MovieStim2(autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=0.0, filename='stimuli/exercising_102_final.mp4', flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='exercising_102_final.mp4', noAudio=UNKNOWN, opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 720.,  405.]), units='pix', vframe_callback=UNKNOWN, volume=1.0, win=Window(...))
16.9436 	EXP 	exercising_102_final.mp4: movie = 'stimuli/exercising_102_final.mp4'
16.9436 	EXP 	exercising_102_final.mp4: autoLog = True
16.9437 	INFO 	Scanner trigger received
17.8917 	INFO 	Scanner trigger received
18.9051 	INFO 	Scanner trigger received
19.2544 	WARNING 	MovieStim2 dropping video frame index: 1
19.3006 	EXP 	Set exercising_102_final.mp4 playing
19.3011 	WARNING 	MovieStim2 dropping video frame index: 3
19.3103 	WARNING 	MovieStim2 dropping video frame index: 4
19.9114 	INFO 	Scanner trigger received
20.7423 	WARNING 	MovieStim2 dropping video frame index: 47
20.9083 	INFO 	Scanner trigger received
