0.0005 	WARNING 	Monitor specification not found. Creating a temporary one...
1.1616 	EXP 	Created Window = Window(allowGUI=True, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7f7176ba59d0>, name='Window', pos=[0, 0], screen=1, size=array([1280, 1024]), stereo=False, units=u'norm', useFBO=False, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
1.2761 	EXP 	Created Instructions = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, name='Instructions', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([ 1.,  1.,  1.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1.5)
1.7928 	DATA 	Keypress: space
1.7929 	INFO 	Finished instructions
1.8029 	EXP 	Created Waiting = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, name='Waiting', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([ 1.,  1.,  1.]), text=u'Loading movie...', units=u'norm', win=Window(...), wrapWidth=1)
2.0070 	EXP 	Created stimuli/INDIANA_JONES_RAIDERS_LOST_ARK_part_8.m4v = MovieStim2(autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=0.0, filename=str(...), flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name=str(...), noAudio=UNKNOWN, opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 960.,  540.]), units='pix', vframe_callback=UNKNOWN, volume=200, win=Window(...))
2.0174 	EXP 	Created Waiting = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, name='Waiting', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([ 1.,  1.,  1.]), text=u'Waiting for scanner...', units=u'norm', win=Window(...), wrapWidth=1)
2.0428 	EXP 	stimuli/INDIANA_JONES_RAIDERS_LOST_ARK_part_8.m4v: movie = 'stimuli/INDIANA_JONES_RAIDERS_LOST_ARK_part_8.m4v'
2.0428 	EXP 	stimuli/INDIANA_JONES_RAIDERS_LOST_ARK_part_8.m4v: autoLog = True
2.0429 	INFO 	Serial device detected
0.0000 	INFO 	Got first scanner trigger! Resetting clocks
0.0422 	EXP 	Set stimuli/INDIANA_JONES_RAIDERS_LOST_ARK_part_8.m4v playing
0.0425 	WARNING 	MovieStim2 dropping video frame index: 2
0.8916 	INFO 	Scanner trigger received
1.8780 	INFO 	Scanner trigger received
2.9069 	INFO 	Scanner trigger received
3.9038 	INFO 	Scanner trigger received
4.3243 	WARNING 	MovieStim2 dropping video frame index: 127
4.3897 	WARNING 	MovieStim2 dropping video frame index: 129
4.8964 	INFO 	Scanner trigger received
5.8935 	INFO 	Scanner trigger received
5.9589 	WARNING 	MovieStim2 dropping video frame index: 176
6.8807 	INFO 	Scanner trigger received
7.8761 	INFO 	Scanner trigger received
8.8767 	INFO 	Scanner trigger received
9.8871 	INFO 	Scanner trigger received
10.8839 	INFO 	Scanner trigger received
11.4676 	WARNING 	MovieStim2 dropping video frame index: 341
11.8822 	INFO 	Scanner trigger received
12.8799 	INFO 	Scanner trigger received
13.8810 	INFO 	Scanner trigger received
14.8893 	INFO 	Scanner trigger received
15.8864 	INFO 	Scanner trigger received
16.8787 	INFO 	Scanner trigger received
17.8755 	INFO 	Scanner trigger received
18.8938 	INFO 	Scanner trigger received
19.8910 	INFO 	Scanner trigger received
20.8880 	INFO 	Scanner trigger received
21.3081 	WARNING 	MovieStim2 dropping video frame index: 636
21.8803 	INFO 	Scanner trigger received
22.1092 	WARNING 	MovieStim2 dropping video frame index: 660
22.8991 	INFO 	Scanner trigger received
23.8958 	INFO 	Scanner trigger received
24.8927 	INFO 	Scanner trigger received
25.8851 	INFO 	Scanner trigger received
26.9029 	INFO 	Scanner trigger received
27.9025 	INFO 	Scanner trigger received
28.8997 	INFO 	Scanner trigger received
29.8922 	INFO 	Scanner trigger received
30.8894 	INFO 	Scanner trigger received
31.8788 	WARNING 	MovieStim2 dropping video frame index: 953
31.8823 	INFO 	Scanner trigger received
31.9519 	WARNING 	MovieStim2 dropping video frame index: 955
32.9045 	INFO 	Scanner trigger received
33.9015 	INFO 	Scanner trigger received
34.8942 	INFO 	Scanner trigger received
35.8800 	INFO 	Scanner trigger received
36.8768 	INFO 	Scanner trigger received
37.9068 	INFO 	Scanner trigger received
38.8990 	INFO 	Scanner trigger received
39.8961 	INFO 	Scanner trigger received
40.8815 	INFO 	Scanner trigger received
41.8785 	INFO 	Scanner trigger received
42.8761 	INFO 	Scanner trigger received
43.8791 	INFO 	Scanner trigger received
44.8867 	INFO 	Scanner trigger received
45.8840 	INFO 	Scanner trigger received
46.8809 	INFO 	Scanner trigger received
47.8747 	INFO 	Scanner trigger received
48.8913 	INFO 	Scanner trigger received
49.8882 	INFO 	Scanner trigger received
50.8855 	INFO 	Scanner trigger received
51.8779 	INFO 	Scanner trigger received
52.8964 	INFO 	Scanner trigger received
53.8938 	INFO 	Scanner trigger received
