0.0006 	WARNING 	Monitor specification not found. Creating a temporary one...
1.1748 	EXP 	Created Window = Window(allowGUI=True, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7f5ee62a09d0>, name='Window', pos=[0, 0], screen=1, size=array([1280, 1024]), stereo=False, units=u'norm', useFBO=False, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
1.2875 	EXP 	Created Instructions = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, name='Instructions', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([ 1.,  1.,  1.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1.5)
2.0301 	DATA 	Keypress: space
2.0302 	INFO 	Finished instructions
2.0402 	EXP 	Created Waiting = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, name='Waiting', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([ 1.,  1.,  1.]), text=u'Loading movie...', units=u'norm', win=Window(...), wrapWidth=1)
2.1977 	EXP 	Created stimuli/INDIANA_JONES_RAIDERS_LOST_ARK_part_5.m4v = MovieStim2(autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=0.0, filename=str(...), flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name=str(...), noAudio=UNKNOWN, opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 960.,  540.]), units='pix', vframe_callback=UNKNOWN, volume=160, win=Window(...))
2.2081 	EXP 	Created Waiting = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, name='Waiting', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([ 1.,  1.,  1.]), text=u'Waiting for scanner...', units=u'norm', win=Window(...), wrapWidth=1)
2.2357 	EXP 	stimuli/INDIANA_JONES_RAIDERS_LOST_ARK_part_5.m4v: movie = 'stimuli/INDIANA_JONES_RAIDERS_LOST_ARK_part_5.m4v'
2.2357 	EXP 	stimuli/INDIANA_JONES_RAIDERS_LOST_ARK_part_5.m4v: autoLog = True
2.2358 	INFO 	Serial device detected
0.0000 	INFO 	Got first scanner trigger! Resetting clocks
0.0598 	EXP 	Set stimuli/INDIANA_JONES_RAIDERS_LOST_ARK_part_5.m4v playing
0.0601 	WARNING 	MovieStim2 dropping video frame index: 2
0.0662 	WARNING 	MovieStim2 dropping video frame index: 3
0.3203 	WARNING 	MovieStim2 dropping video frame index: 6
0.3284 	WARNING 	MovieStim2 dropping video frame index: 7
0.8919 	INFO 	Scanner trigger received
1.9104 	INFO 	Scanner trigger received
2.9098 	INFO 	Scanner trigger received
3.9041 	INFO 	Scanner trigger received
4.8966 	INFO 	Scanner trigger received
5.9151 	INFO 	Scanner trigger received
6.9124 	INFO 	Scanner trigger received
7.9094 	INFO 	Scanner trigger received
8.9013 	INFO 	Scanner trigger received
9.9195 	INFO 	Scanner trigger received
10.9165 	INFO 	Scanner trigger received
11.9138 	INFO 	Scanner trigger received
12.9062 	INFO 	Scanner trigger received
13.9246 	INFO 	Scanner trigger received
14.9218 	INFO 	Scanner trigger received
15.9187 	INFO 	Scanner trigger received
16.9111 	INFO 	Scanner trigger received
17.9081 	INFO 	Scanner trigger received
18.8954 	INFO 	Scanner trigger received
19.8906 	INFO 	Scanner trigger received
20.3437 	WARNING 	MovieStim2 dropping video frame index: 607
20.9205 	INFO 	Scanner trigger received
21.9129 	INFO 	Scanner trigger received
22.8987 	INFO 	Scanner trigger received
23.8961 	INFO 	Scanner trigger received
24.8935 	INFO 	Scanner trigger received
25.8951 	INFO 	Scanner trigger received
26.9037 	INFO 	Scanner trigger received
27.8999 	INFO 	Scanner trigger received
28.8975 	INFO 	Scanner trigger received
29.8901 	INFO 	Scanner trigger received
30.9076 	INFO 	Scanner trigger received
31.9055 	INFO 	Scanner trigger received
32.9044 	INFO 	Scanner trigger received
33.8946 	INFO 	Scanner trigger received
34.8918 	INFO 	Scanner trigger received
35.9105 	INFO 	Scanner trigger received
36.9071 	INFO 	Scanner trigger received
37.8994 	INFO 	Scanner trigger received
38.8966 	INFO 	Scanner trigger received
39.9145 	INFO 	Scanner trigger received
40.9126 	INFO 	Scanner trigger received
41.9094 	INFO 	Scanner trigger received
42.9015 	INFO 	Scanner trigger received
43.8332 	WARNING 	MovieStim2 dropping video frame index: 1311
43.9196 	INFO 	Scanner trigger received
44.9169 	INFO 	Scanner trigger received
45.9140 	INFO 	Scanner trigger received
46.9062 	INFO 	Scanner trigger received
47.9247 	INFO 	Scanner trigger received
48.9224 	INFO 	Scanner trigger received
49.9189 	INFO 	Scanner trigger received
50.9111 	INFO 	Scanner trigger received
51.9081 	INFO 	Scanner trigger received
52.8937 	INFO 	Scanner trigger received
53.8911 	INFO 	Scanner trigger received
54.9158 	INFO 	Scanner trigger received
55.9129 	INFO 	Scanner trigger received
56.8993 	INFO 	Scanner trigger received
57.8961 	INFO 	Scanner trigger received
58.8939 	INFO 	Scanner trigger received
59.8960 	INFO 	Scanner trigger received
59.9505 	WARNING 	MovieStim2 dropping video frame index: 1794
60.9035 	INFO 	Scanner trigger received
61.9000 	INFO 	Scanner trigger received
62.8978 	INFO 	Scanner trigger received
63.8915 	INFO 	Scanner trigger received
64.9086 	INFO 	Scanner trigger received
65.9057 	INFO 	Scanner trigger received
66.9025 	INFO 	Scanner trigger received
67.8947 	INFO 	Scanner trigger received
68.8918 	INFO 	Scanner trigger received
69.9101 	INFO 	Scanner trigger received
70.9069 	INFO 	Scanner trigger received
71.8996 	INFO 	Scanner trigger received
72.8967 	INFO 	Scanner trigger received
73.9149 	INFO 	Scanner trigger received
74.9124 	INFO 	Scanner trigger received
75.9094 	INFO 	Scanner trigger received
76.9015 	INFO 	Scanner trigger received
77.8659 	WARNING 	MovieStim2 dropping video frame index: 2331
77.9200 	INFO 	Scanner trigger received
78.9169 	INFO 	Scanner trigger received
79.9142 	INFO 	Scanner trigger received
80.9063 	INFO 	Scanner trigger received
81.8918 	INFO 	Scanner trigger received
82.9217 	INFO 	Scanner trigger received
83.9189 	INFO 	Scanner trigger received
84.9111 	INFO 	Scanner trigger received
85.8978 	INFO 	Scanner trigger received
86.8939 	INFO 	Scanner trigger received
87.8908 	INFO 	Scanner trigger received
88.9159 	INFO 	Scanner trigger received
89.9130 	INFO 	Scanner trigger received
90.8986 	INFO 	Scanner trigger received
91.8955 	INFO 	Scanner trigger received
92.8951 	INFO 	Scanner trigger received
93.8950 	INFO 	Scanner trigger received
94.9034 	INFO 	Scanner trigger received
95.9010 	INFO 	Scanner trigger received
96.8975 	INFO 	Scanner trigger received
97.8915 	INFO 	Scanner trigger received
98.9078 	INFO 	Scanner trigger received
99.9051 	INFO 	Scanner trigger received
100.3908 	WARNING 	MovieStim2 dropping video frame index: 3006
100.9044 	INFO 	Scanner trigger received
101.8946 	INFO 	Scanner trigger received
102.9133 	INFO 	Scanner trigger received
103.9101 	INFO 	Scanner trigger received
104.9072 	INFO 	Scanner trigger received
105.8996 	INFO 	Scanner trigger received
106.8967 	INFO 	Scanner trigger received
107.9156 	INFO 	Scanner trigger received
108.9124 	INFO 	Scanner trigger received
109.9043 	INFO 	Scanner trigger received
110.1005 	WARNING 	Multiple Movie frames have occurred - I'll stop bothering you about them!
110.9015 	INFO 	Scanner trigger received
111.9200 	INFO 	Scanner trigger received
112.9171 	INFO 	Scanner trigger received
113.9095 	INFO 	Scanner trigger received
114.9063 	INFO 	Scanner trigger received
115.8930 	INFO 	Scanner trigger received
116.9216 	INFO 	Scanner trigger received
117.9189 	INFO 	Scanner trigger received
118.9112 	INFO 	Scanner trigger received
119.8968 	INFO 	Scanner trigger received
120.8941 	INFO 	Scanner trigger received
121.8910 	INFO 	Scanner trigger received
122.9160 	INFO 	Scanner trigger received
123.9012 	INFO 	Scanner trigger received
124.8987 	INFO 	Scanner trigger received
125.8958 	INFO 	Scanner trigger received
126.8945 	INFO 	Scanner trigger received
127.8949 	INFO 	Scanner trigger received
128.9033 	INFO 	Scanner trigger received
129.9007 	INFO 	Scanner trigger received
130.8986 	INFO 	Scanner trigger received
131.8915 	INFO 	Scanner trigger received
132.9082 	INFO 	Scanner trigger received
133.9054 	INFO 	Scanner trigger received
134.9026 	INFO 	Scanner trigger received
135.8948 	INFO 	Scanner trigger received
136.9132 	INFO 	Scanner trigger received
137.9101 	INFO 	Scanner trigger received
138.9029 	INFO 	Scanner trigger received
139.8996 	INFO 	Scanner trigger received
140.9174 	INFO 	Scanner trigger received
141.9152 	INFO 	Scanner trigger received
142.9121 	INFO 	Scanner trigger received
143.9043 	INFO 	Scanner trigger received
144.9015 	INFO 	Scanner trigger received
145.9197 	INFO 	Scanner trigger received
146.9167 	INFO 	Scanner trigger received
147.9092 	INFO 	Scanner trigger received
148.9063 	INFO 	Scanner trigger received
149.8932 	INFO 	Scanner trigger received
150.9216 	INFO 	Scanner trigger received
151.9184 	INFO 	Scanner trigger received
152.9112 	INFO 	Scanner trigger received
153.8966 	INFO 	Scanner trigger received
154.8959 	INFO 	Scanner trigger received
155.8912 	INFO 	Scanner trigger received
156.8912 	INFO 	Scanner trigger received
157.9022 	INFO 	Scanner trigger received
158.8985 	INFO 	Scanner trigger received
159.8980 	INFO 	Scanner trigger received
160.8946 	INFO 	Scanner trigger received
161.8993 	INFO 	Scanner trigger received
162.9047 	INFO 	Scanner trigger received
163.9002 	INFO 	Scanner trigger received
164.8929 	INFO 	Scanner trigger received
165.8925 	INFO 	Scanner trigger received
166.9080 	INFO 	Scanner trigger received
167.9072 	INFO 	Scanner trigger received
168.9024 	INFO 	Scanner trigger received
169.8947 	INFO 	Scanner trigger received
170.9128 	INFO 	Scanner trigger received
171.9098 	INFO 	Scanner trigger received
172.9070 	INFO 	Scanner trigger received
173.9007 	INFO 	Scanner trigger received
174.9179 	INFO 	Scanner trigger received
175.9154 	INFO 	Scanner trigger received
176.9118 	INFO 	Scanner trigger received
177.9044 	INFO 	Scanner trigger received
178.9223 	INFO 	Scanner trigger received
179.9196 	INFO 	Scanner trigger received
180.9170 	INFO 	Scanner trigger received
181.9092 	INFO 	Scanner trigger received
182.9064 	INFO 	Scanner trigger received
183.8915 	INFO 	Scanner trigger received
184.9215 	INFO 	Scanner trigger received
185.9185 	INFO 	Scanner trigger received
186.9111 	INFO 	Scanner trigger received
187.8969 	INFO 	Scanner trigger received
188.8939 	INFO 	Scanner trigger received
189.8921 	INFO 	Scanner trigger received
190.8910 	INFO 	Scanner trigger received
191.9026 	INFO 	Scanner trigger received
192.9123 	INFO 	Scanner trigger received
193.8959 	INFO 	Scanner trigger received
194.8949 	INFO 	Scanner trigger received
195.9057 	INFO 	Scanner trigger received
196.9037 	INFO 	Scanner trigger received
197.9012 	INFO 	Scanner trigger received
198.8929 	INFO 	Scanner trigger received
199.8915 	INFO 	Scanner trigger received
200.9090 	INFO 	Scanner trigger received
201.9053 	INFO 	Scanner trigger received
202.8977 	INFO 	Scanner trigger received
203.8948 	INFO 	Scanner trigger received
204.9147 	INFO 	Scanner trigger received
205.9102 	INFO 	Scanner trigger received
206.9069 	INFO 	Scanner trigger received
207.8996 	INFO 	Scanner trigger received
208.9190 	INFO 	Scanner trigger received
209.9153 	INFO 	Scanner trigger received
210.9170 	INFO 	Scanner trigger received
211.9043 	INFO 	Scanner trigger received
212.8914 	INFO 	Scanner trigger received
213.9214 	INFO 	Scanner trigger received
214.9170 	INFO 	Scanner trigger received
215.9092 	INFO 	Scanner trigger received
216.8948 	INFO 	Scanner trigger received
217.8920 	INFO 	Scanner trigger received
218.9219 	INFO 	Scanner trigger received
219.9140 	INFO 	Scanner trigger received
220.9327 	INFO 	Scanner trigger received
221.8966 	INFO 	Scanner trigger received
222.8954 	INFO 	Scanner trigger received
223.8912 	INFO 	Scanner trigger received
224.8913 	INFO 	Scanner trigger received
225.9016 	INFO 	Scanner trigger received
226.8994 	INFO 	Scanner trigger received
227.8960 	INFO 	Scanner trigger received
228.8962 	INFO 	Scanner trigger received
229.9077 	INFO 	Scanner trigger received
230.9036 	INFO 	Scanner trigger received
231.9007 	INFO 	Scanner trigger received
232.8929 	INFO 	Scanner trigger received
233.8915 	INFO 	Scanner trigger received
234.9081 	INFO 	Scanner trigger received
