0.0007 	WARNING 	Monitor specification not found. Creating a temporary one...
1.1618 	EXP 	Created Window = Window(allowGUI=True, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7f77a61fb9d0>, name='Window', pos=[0, 0], screen=1, size=array([1280, 1024]), stereo=False, units=u'norm', useFBO=False, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
1.2751 	EXP 	Created Instructions = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, name='Instructions', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([ 1.,  1.,  1.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1.5)
2.8167 	DATA 	Keypress: space
2.8167 	INFO 	Finished instructions
2.8267 	EXP 	Created Waiting = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, name='Waiting', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([ 1.,  1.,  1.]), text=u'Loading movie...', units=u'norm', win=Window(...), wrapWidth=1)
3.0557 	EXP 	Created stimuli/INDIANA_JONES_RAIDERS_LOST_ARK_part_7.m4v = MovieStim2(autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=0.0, filename=str(...), flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name=str(...), noAudio=UNKNOWN, opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 960.,  540.]), units='pix', vframe_callback=UNKNOWN, volume=200, win=Window(...))
3.0659 	EXP 	Created Waiting = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, name='Waiting', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([ 1.,  1.,  1.]), text=u'Waiting for scanner...', units=u'norm', win=Window(...), wrapWidth=1)
3.0891 	EXP 	stimuli/INDIANA_JONES_RAIDERS_LOST_ARK_part_7.m4v: movie = 'stimuli/INDIANA_JONES_RAIDERS_LOST_ARK_part_7.m4v'
3.0891 	EXP 	stimuli/INDIANA_JONES_RAIDERS_LOST_ARK_part_7.m4v: autoLog = True
3.0892 	INFO 	Serial device detected
0.0000 	INFO 	Got first scanner trigger! Resetting clocks
0.0419 	EXP 	Set stimuli/INDIANA_JONES_RAIDERS_LOST_ARK_part_7.m4v playing
0.0422 	WARNING 	MovieStim2 dropping video frame index: 2
0.8796 	INFO 	Scanner trigger received
1.8769 	INFO 	Scanner trigger received
2.8738 	INFO 	Scanner trigger received
3.8663 	INFO 	Scanner trigger received
4.7191 	WARNING 	MovieStim2 dropping video frame index: 139
4.8635 	INFO 	Scanner trigger received
5.8816 	INFO 	Scanner trigger received
6.8785 	INFO 	Scanner trigger received
7.8711 	INFO 	Scanner trigger received
8.2599 	WARNING 	MovieStim2 dropping video frame index: 245
8.8904 	INFO 	Scanner trigger received
9.8868 	INFO 	Scanner trigger received
10.8836 	INFO 	Scanner trigger received
11.4676 	WARNING 	MovieStim2 dropping video frame index: 341
11.8762 	INFO 	Scanner trigger received
12.8732 	INFO 	Scanner trigger received
13.8913 	INFO 	Scanner trigger received
14.6714 	WARNING 	MovieStim2 dropping video frame index: 437
14.8887 	INFO 	Scanner trigger received
15.8810 	INFO 	Scanner trigger received
16.8781 	INFO 	Scanner trigger received
17.8963 	INFO 	Scanner trigger received
18.8935 	INFO 	Scanner trigger received
19.8906 	INFO 	Scanner trigger received
20.8829 	INFO 	Scanner trigger received
21.8800 	INFO 	Scanner trigger received
22.8653 	INFO 	Scanner trigger received
23.8648 	INFO 	Scanner trigger received
24.8638 	INFO 	Scanner trigger received
25.8661 	INFO 	Scanner trigger received
26.8726 	INFO 	Scanner trigger received
27.8697 	INFO 	Scanner trigger received
28.8622 	INFO 	Scanner trigger received
29.8675 	INFO 	Scanner trigger received
30.8769 	INFO 	Scanner trigger received
31.8751 	INFO 	Scanner trigger received
32.8726 	INFO 	Scanner trigger received
33.8641 	INFO 	Scanner trigger received
34.8825 	INFO 	Scanner trigger received
35.8802 	INFO 	Scanner trigger received
36.8759 	INFO 	Scanner trigger received
37.8689 	INFO 	Scanner trigger received
38.8661 	INFO 	Scanner trigger received
39.8840 	INFO 	Scanner trigger received
40.8820 	INFO 	Scanner trigger received
41.8784 	INFO 	Scanner trigger received
42.8708 	INFO 	Scanner trigger received
43.8890 	INFO 	Scanner trigger received
44.8862 	INFO 	Scanner trigger received
45.8830 	INFO 	Scanner trigger received
46.8758 	INFO 	Scanner trigger received
47.8936 	INFO 	Scanner trigger received
48.8910 	INFO 	Scanner trigger received
49.8874 	INFO 	Scanner trigger received
50.8805 	INFO 	Scanner trigger received
51.8988 	INFO 	Scanner trigger received
52.8640 	INFO 	Scanner trigger received
53.8930 	INFO 	Scanner trigger received
54.8853 	INFO 	Scanner trigger received
55.8824 	INFO 	Scanner trigger received
56.8677 	INFO 	Scanner trigger received
57.8650 	INFO 	Scanner trigger received
58.8641 	INFO 	Scanner trigger received
59.8643 	INFO 	Scanner trigger received
60.8734 	INFO 	Scanner trigger received
61.8702 	INFO 	Scanner trigger received
62.8625 	INFO 	Scanner trigger received
63.8684 	INFO 	Scanner trigger received
64.8774 	INFO 	Scanner trigger received
65.8742 	INFO 	Scanner trigger received
66.8721 	INFO 	Scanner trigger received
67.8642 	INFO 	Scanner trigger received
68.8823 	INFO 	Scanner trigger received
69.8797 	INFO 	Scanner trigger received
70.8766 	INFO 	Scanner trigger received
71.8690 	INFO 	Scanner trigger received
72.8661 	INFO 	Scanner trigger received
73.8842 	INFO 	Scanner trigger received
74.8814 	INFO 	Scanner trigger received
75.8741 	INFO 	Scanner trigger received
76.8710 	INFO 	Scanner trigger received
77.7700 	WARNING 	MovieStim2 dropping video frame index: 2328
77.8887 	INFO 	Scanner trigger received
78.8865 	INFO 	Scanner trigger received
79.8837 	INFO 	Scanner trigger received
80.8758 	INFO 	Scanner trigger received
81.8936 	INFO 	Scanner trigger received
82.8911 	INFO 	Scanner trigger received
83.8880 	INFO 	Scanner trigger received
84.8806 	INFO 	Scanner trigger received
85.8659 	INFO 	Scanner trigger received
86.8632 	INFO 	Scanner trigger received
87.8929 	INFO 	Scanner trigger received
88.8854 	INFO 	Scanner trigger received
89.8825 	INFO 	Scanner trigger received
90.8680 	INFO 	Scanner trigger received
91.8650 	INFO 	Scanner trigger received
92.8637 	INFO 	Scanner trigger received
93.8756 	INFO 	Scanner trigger received
94.8729 	INFO 	Scanner trigger received
95.8699 	INFO 	Scanner trigger received
96.8669 	INFO 	Scanner trigger received
97.8673 	INFO 	Scanner trigger received
98.8782 	INFO 	Scanner trigger received
99.8748 	INFO 	Scanner trigger received
100.8715 	INFO 	Scanner trigger received
101.8642 	INFO 	Scanner trigger received
102.8824 	INFO 	Scanner trigger received
103.8794 	INFO 	Scanner trigger received
104.8772 	INFO 	Scanner trigger received
105.8690 	INFO 	Scanner trigger received
106.8871 	INFO 	Scanner trigger received
107.8843 	INFO 	Scanner trigger received
108.8816 	INFO 	Scanner trigger received
109.8738 	INFO 	Scanner trigger received
110.8921 	INFO 	Scanner trigger received
111.8889 	INFO 	Scanner trigger received
112.8870 	INFO 	Scanner trigger received
113.8786 	INFO 	Scanner trigger received
114.8758 	INFO 	Scanner trigger received
115.8939 	INFO 	Scanner trigger received
116.8912 	INFO 	Scanner trigger received
117.8881 	INFO 	Scanner trigger received
118.8807 	INFO 	Scanner trigger received
119.8660 	INFO 	Scanner trigger received
120.8649 	INFO 	Scanner trigger received
121.8929 	INFO 	Scanner trigger received
122.8854 	INFO 	Scanner trigger received
123.8706 	INFO 	Scanner trigger received
124.8689 	INFO 	Scanner trigger received
125.8651 	INFO 	Scanner trigger received
126.8639 	INFO 	Scanner trigger received
127.8644 	INFO 	Scanner trigger received
128.8726 	INFO 	Scanner trigger received
129.8696 	INFO 	Scanner trigger received
130.8624 	INFO 	Scanner trigger received
131.1239 	WARNING 	MovieStim2 dropping video frame index: 3927
131.8627 	INFO 	Scanner trigger received
132.8785 	INFO 	Scanner trigger received
133.8752 	INFO 	Scanner trigger received
134.8735 	INFO 	Scanner trigger received
135.8644 	INFO 	Scanner trigger received
136.8829 	INFO 	Scanner trigger received
137.8794 	INFO 	Scanner trigger received
138.8766 	INFO 	Scanner trigger received
139.8691 	INFO 	Scanner trigger received
140.8893 	INFO 	Scanner trigger received
141.8856 	INFO 	Scanner trigger received
142.8819 	INFO 	Scanner trigger received
143.8739 	INFO 	Scanner trigger received
144.8710 	INFO 	Scanner trigger received
145.8907 	INFO 	Scanner trigger received
146.8864 	INFO 	Scanner trigger received
147.8787 	INFO 	Scanner trigger received
148.8758 	INFO 	Scanner trigger received
148.9413 	WARNING 	MovieStim2 dropping video frame index: 4461
149.8944 	INFO 	Scanner trigger received
150.8914 	INFO 	Scanner trigger received
151.8840 	INFO 	Scanner trigger received
152.8807 	INFO 	Scanner trigger received
153.8664 	INFO 	Scanner trigger received
154.8635 	INFO 	Scanner trigger received
155.8930 	INFO 	Scanner trigger received
156.8855 	INFO 	Scanner trigger received
157.8714 	INFO 	Scanner trigger received
158.8683 	INFO 	Scanner trigger received
159.8654 	INFO 	Scanner trigger received
160.8639 	INFO 	Scanner trigger received
161.8667 	INFO 	Scanner trigger received
162.8730 	INFO 	Scanner trigger received
163.8701 	INFO 	Scanner trigger received
164.8624 	INFO 	Scanner trigger received
165.8627 	INFO 	Scanner trigger received
166.8778 	INFO 	Scanner trigger received
167.8751 	INFO 	Scanner trigger received
168.8672 	INFO 	Scanner trigger received
169.8644 	INFO 	Scanner trigger received
170.8829 	INFO 	Scanner trigger received
171.8798 	INFO 	Scanner trigger received
172.8762 	INFO 	Scanner trigger received
173.8692 	INFO 	Scanner trigger received
174.8973 	WARNING 	MovieStim2 dropping video frame index: 5239
174.9033 	INFO 	Scanner trigger received
175.8841 	INFO 	Scanner trigger received
176.8818 	INFO 	Scanner trigger received
177.8739 	INFO 	Scanner trigger received
178.8934 	INFO 	Scanner trigger received
179.8893 	INFO 	Scanner trigger received
180.8861 	INFO 	Scanner trigger received
181.8788 	INFO 	Scanner trigger received
182.8759 	INFO 	Scanner trigger received
183.8941 	INFO 	Scanner trigger received
184.8918 	INFO 	Scanner trigger received
185.8836 	INFO 	Scanner trigger received
186.8807 	INFO 	Scanner trigger received
187.8665 	INFO 	Scanner trigger received
188.8637 	INFO 	Scanner trigger received
189.8885 	INFO 	Scanner trigger received
190.8856 	INFO 	Scanner trigger received
191.8715 	INFO 	Scanner trigger received
192.8679 	INFO 	Scanner trigger received
193.8655 	INFO 	Scanner trigger received
194.8659 	INFO 	Scanner trigger received
195.8759 	INFO 	Scanner trigger received
196.8732 	INFO 	Scanner trigger received
197.8705 	INFO 	Scanner trigger received
198.8626 	INFO 	Scanner trigger received
199.8628 	INFO 	Scanner trigger received
200.8776 	INFO 	Scanner trigger received
201.8748 	INFO 	Scanner trigger received
202.8674 	INFO 	Scanner trigger received
203.8644 	INFO 	Scanner trigger received
204.8834 	INFO 	Scanner trigger received
205.8801 	INFO 	Scanner trigger received
206.8771 	INFO 	Scanner trigger received
207.8694 	INFO 	Scanner trigger received
208.8894 	INFO 	Scanner trigger received
209.8846 	INFO 	Scanner trigger received
210.8823 	INFO 	Scanner trigger received
211.8741 	INFO 	Scanner trigger received
211.9721 	WARNING 	Multiple Movie frames have occurred - I'll stop bothering you about them!
212.8925 	INFO 	Scanner trigger received
213.8892 	INFO 	Scanner trigger received
214.8866 	INFO 	Scanner trigger received
215.8789 	INFO 	Scanner trigger received
216.8654 	INFO 	Scanner trigger received
217.8621 	INFO 	Scanner trigger received
218.8908 	INFO 	Scanner trigger received
219.8842 	INFO 	Scanner trigger received
220.8686 	INFO 	Scanner trigger received
221.8673 	INFO 	Scanner trigger received
222.8638 	INFO 	Scanner trigger received
223.8624 	INFO 	Scanner trigger received
224.8856 	INFO 	Scanner trigger received
225.8716 	INFO 	Scanner trigger received
226.8683 	INFO 	Scanner trigger received
227.8659 	INFO 	Scanner trigger received
228.8671 	INFO 	Scanner trigger received
229.8759 	INFO 	Scanner trigger received
230.8737 	INFO 	Scanner trigger received
231.8868 	INFO 	Scanner trigger received
232.8626 	INFO 	Scanner trigger received
233.8811 	INFO 	Scanner trigger received
234.8780 	INFO 	Scanner trigger received
235.8748 	INFO 	Scanner trigger received
236.8674 	INFO 	Scanner trigger received
237.8645 	INFO 	Scanner trigger received
238.8839 	INFO 	Scanner trigger received
239.8794 	INFO 	Scanner trigger received
240.8722 	INFO 	Scanner trigger received
241.8693 	INFO 	Scanner trigger received
242.8873 	INFO 	Scanner trigger received
243.8864 	INFO 	Scanner trigger received
244.8817 	INFO 	Scanner trigger received
245.8742 	INFO 	Scanner trigger received
246.8928 	INFO 	Scanner trigger received
247.8892 	INFO 	Scanner trigger received
248.8870 	INFO 	Scanner trigger received
249.8789 	INFO 	Scanner trigger received
250.8646 	INFO 	Scanner trigger received
251.8942 	INFO 	Scanner trigger received
252.8915 	INFO 	Scanner trigger received
253.8838 	INFO 	Scanner trigger received
254.8702 	INFO 	Scanner trigger received
255.8663 	INFO 	Scanner trigger received
256.8638 	INFO 	Scanner trigger received
257.8620 	INFO 	Scanner trigger received
258.8625 	INFO 	Scanner trigger received
259.8726 	INFO 	Scanner trigger received
260.8682 	INFO 	Scanner trigger received
261.8655 	INFO 	Scanner trigger received
262.8676 	INFO 	Scanner trigger received
263.8763 	INFO 	Scanner trigger received
264.8730 	INFO 	Scanner trigger received
265.8702 	INFO 	Scanner trigger received
266.8626 	INFO 	Scanner trigger received
267.8822 	INFO 	Scanner trigger received
268.8777 	INFO 	Scanner trigger received
269.8751 	INFO 	Scanner trigger received
270.8674 	INFO 	Scanner trigger received
271.8856 	INFO 	Scanner trigger received
272.8826 	INFO 	Scanner trigger received
273.8797 	INFO 	Scanner trigger received
274.8723 	INFO 	Scanner trigger received
275.8694 	INFO 	Scanner trigger received
276.8879 	INFO 	Scanner trigger received
277.8856 	INFO 	Scanner trigger received
278.8770 	INFO 	Scanner trigger received
279.8742 	INFO 	Scanner trigger received
280.8923 	INFO 	Scanner trigger received
281.8897 	INFO 	Scanner trigger received
282.8868 	INFO 	Scanner trigger received
283.8790 	INFO 	Scanner trigger received
284.8646 	INFO 	Scanner trigger received
285.8951 	INFO 	Scanner trigger received
286.8916 	INFO 	Scanner trigger received
287.8839 	INFO 	Scanner trigger received
288.8696 	INFO 	Scanner trigger received
289.8666 	INFO 	Scanner trigger received
290.8637 	INFO 	Scanner trigger received
291.8635 	INFO 	Scanner trigger received
292.8743 	INFO 	Scanner trigger received
293.8725 	INFO 	Scanner trigger received
294.8686 	INFO 	Scanner trigger received
295.8673 	INFO 	Scanner trigger received
296.8679 	INFO 	Scanner trigger received
297.8763 	INFO 	Scanner trigger received
298.8754 	INFO 	Scanner trigger received
299.8703 	INFO 	Scanner trigger received
300.8627 	INFO 	Scanner trigger received
301.8809 	INFO 	Scanner trigger received
302.8779 	INFO 	Scanner trigger received
303.8752 	INFO 	Scanner trigger received
304.8674 	INFO 	Scanner trigger received
305.8857 	INFO 	Scanner trigger received
306.8826 	INFO 	Scanner trigger received
307.8797 	INFO 	Scanner trigger received
308.8723 	INFO 	Scanner trigger received
309.8695 	INFO 	Scanner trigger received
310.8876 	INFO 	Scanner trigger received
311.8850 	INFO 	Scanner trigger received
312.8771 	INFO 	Scanner trigger received
313.8954 	INFO 	Scanner trigger received
314.8925 	INFO 	Scanner trigger received
315.8893 	INFO 	Scanner trigger received
316.8869 	INFO 	Scanner trigger received
317.8797 	INFO 	Scanner trigger received
318.8651 	INFO 	Scanner trigger received
319.8616 	INFO 	Scanner trigger received
320.8915 	INFO 	Scanner trigger received
321.8839 	INFO 	Scanner trigger received
322.8692 	INFO 	Scanner trigger received
323.8662 	INFO 	Scanner trigger received
324.8642 	INFO 	Scanner trigger received
325.8622 	INFO 	Scanner trigger received
326.8744 	INFO 	Scanner trigger received
327.8710 	INFO 	Scanner trigger received
328.8682 	INFO 	Scanner trigger received
329.8673 	INFO 	Scanner trigger received
330.8677 	INFO 	Scanner trigger received
331.8764 	INFO 	Scanner trigger received
332.8734 	INFO 	Scanner trigger received
333.8659 	INFO 	Scanner trigger received
334.8628 	INFO 	Scanner trigger received
335.8810 	INFO 	Scanner trigger received
336.8782 	INFO 	Scanner trigger received
337.8751 	INFO 	Scanner trigger received
338.8676 	INFO 	Scanner trigger received
339.8857 	INFO 	Scanner trigger received
340.8834 	INFO 	Scanner trigger received
341.8801 	INFO 	Scanner trigger received
342.8724 	INFO 	Scanner trigger received
343.8909 	INFO 	Scanner trigger received
344.8877 	INFO 	Scanner trigger received
345.8850 	INFO 	Scanner trigger received
346.8772 	INFO 	Scanner trigger received
347.8955 	INFO 	Scanner trigger received
348.8927 	INFO 	Scanner trigger received
349.8901 	INFO 	Scanner trigger received
350.8820 	INFO 	Scanner trigger received
351.8792 	INFO 	Scanner trigger received
352.8649 	INFO 	Scanner trigger received
353.8620 	INFO 	Scanner trigger received
354.8871 	INFO 	Scanner trigger received
355.8839 	INFO 	Scanner trigger received
356.8693 	INFO 	Scanner trigger received
357.8663 	INFO 	Scanner trigger received
358.8630 	INFO 	Scanner trigger received
359.8640 	INFO 	Scanner trigger received
360.8740 	INFO 	Scanner trigger received
361.8726 	INFO 	Scanner trigger received
362.8686 	INFO 	Scanner trigger received
363.8629 	INFO 	Scanner trigger received
364.8792 	INFO 	Scanner trigger received
365.8767 	INFO 	Scanner trigger received
366.8737 	INFO 	Scanner trigger received
367.8658 	INFO 	Scanner trigger received
368.8845 	INFO 	Scanner trigger received
369.8814 	INFO 	Scanner trigger received
370.8786 	INFO 	Scanner trigger received
371.8707 	INFO 	Scanner trigger received
372.8678 	INFO 	Scanner trigger received
373.8864 	INFO 	Scanner trigger received
374.8835 	INFO 	Scanner trigger received
375.8812 	INFO 	Scanner trigger received
376.8725 	INFO 	Scanner trigger received
377.8907 	INFO 	Scanner trigger received
378.8871 	INFO 	Scanner trigger received
379.8851 	INFO 	Scanner trigger received
380.8773 	INFO 	Scanner trigger received
381.8952 	INFO 	Scanner trigger received
382.8929 	INFO 	Scanner trigger received
383.8896 	INFO 	Scanner trigger received
384.8821 	INFO 	Scanner trigger received
385.8792 	INFO 	Scanner trigger received
386.8649 	INFO 	Scanner trigger received
387.8619 	INFO 	Scanner trigger received
388.8869 	INFO 	Scanner trigger received
389.8840 	INFO 	Scanner trigger received
390.8694 	INFO 	Scanner trigger received
391.8665 	INFO 	Scanner trigger received
392.8640 	INFO 	Scanner trigger received
393.8672 	INFO 	Scanner trigger received
394.8742 	INFO 	Scanner trigger received
395.8719 	INFO 	Scanner trigger received
396.8679 	INFO 	Scanner trigger received
397.8821 	INFO 	Scanner trigger received
398.8788 	INFO 	Scanner trigger received
399.8762 	INFO 	Scanner trigger received
400.8734 	INFO 	Scanner trigger received
401.8658 	INFO 	Scanner trigger received
402.8629 	INFO 	Scanner trigger received
403.8808 	INFO 	Scanner trigger received
404.8780 	INFO 	Scanner trigger received
405.8706 	INFO 	Scanner trigger received
406.8887 	INFO 	Scanner trigger received
407.8862 	INFO 	Scanner trigger received
408.8834 	INFO 	Scanner trigger received
409.8801 	INFO 	Scanner trigger received
410.8725 	INFO 	Scanner trigger received
411.8907 	INFO 	Scanner trigger received
412.8878 	INFO 	Scanner trigger received
413.8850 	INFO 	Scanner trigger received
414.8774 	INFO 	Scanner trigger received
415.8630 	INFO 	Scanner trigger received
416.8925 	INFO 	Scanner trigger received
417.8900 	INFO 	Scanner trigger received
418.8824 	INFO 	Scanner trigger received
419.8793 	INFO 	Scanner trigger received
420.8647 	INFO 	Scanner trigger received
421.8619 	INFO 	Scanner trigger received
422.8869 	INFO 	Scanner trigger received
423.8847 	INFO 	Scanner trigger received
424.8701 	INFO 	Scanner trigger received
425.8675 	INFO 	Scanner trigger received
426.8640 	INFO 	Scanner trigger received
427.8668 	INFO 	Scanner trigger received
428.8740 	INFO 	Scanner trigger received
429.8717 	INFO 	Scanner trigger received
430.8683 	INFO 	Scanner trigger received
431.8625 	INFO 	Scanner trigger received
432.8794 	INFO 	Scanner trigger received
433.8764 	INFO 	Scanner trigger received
434.8734 	INFO 	Scanner trigger received
435.8658 	INFO 	Scanner trigger received
436.8842 	INFO 	Scanner trigger received
437.8811 	INFO 	Scanner trigger received
438.8801 	INFO 	Scanner trigger received
439.8705 	INFO 	Scanner trigger received
440.8892 	INFO 	Scanner trigger received
441.8876 	INFO 	Scanner trigger received
442.8834 	INFO 	Scanner trigger received
443.8755 	INFO 	Scanner trigger received
444.8725 	INFO 	Scanner trigger received
445.8910 	INFO 	Scanner trigger received
446.8882 	INFO 	Scanner trigger received
447.8854 	INFO 	Scanner trigger received
448.8774 	INFO 	Scanner trigger received
449.8638 	INFO 	Scanner trigger received
450.8924 	INFO 	Scanner trigger received
451.8899 	INFO 	Scanner trigger received
452.8822 	INFO 	Scanner trigger received
453.9007 	INFO 	Scanner trigger received
454.8646 	INFO 	Scanner trigger received
455.8619 	INFO 	Scanner trigger received
456.8870 	INFO 	Scanner trigger received
457.8628 	INFO 	Scanner trigger received
458.8695 	INFO 	Scanner trigger received
459.8665 	INFO 	Scanner trigger received
460.8655 	INFO 	Scanner trigger received
461.8659 	INFO 	Scanner trigger received
462.8745 	INFO 	Scanner trigger received
463.8713 	INFO 	Scanner trigger received
464.8689 	INFO 	Scanner trigger received
465.8626 	INFO 	Scanner trigger received
466.8790 	INFO 	Scanner trigger received
467.8763 	INFO 	Scanner trigger received
468.8752 	INFO 	Scanner trigger received
469.8659 	INFO 	Scanner trigger received
470.8861 	INFO 	Scanner trigger received
471.8810 	INFO 	Scanner trigger received
472.8781 	INFO 	Scanner trigger received
473.8706 	INFO 	Scanner trigger received
474.8888 	INFO 	Scanner trigger received
475.8853 	INFO 	Scanner trigger received
476.8843 	INFO 	Scanner trigger received
477.8755 	INFO 	Scanner trigger received
478.8726 	INFO 	Scanner trigger received
479.8910 	INFO 	Scanner trigger received
480.8878 	INFO 	Scanner trigger received
481.8803 	INFO 	Scanner trigger received
482.8775 	INFO 	Scanner trigger received
483.8628 	INFO 	Scanner trigger received
484.8935 	INFO 	Scanner trigger received
485.8899 	INFO 	Scanner trigger received
486.8822 	INFO 	Scanner trigger received
487.8681 	INFO 	Scanner trigger received
488.8651 	INFO 	Scanner trigger received
489.8624 	INFO 	Scanner trigger received
490.8627 	INFO 	Scanner trigger received
491.8630 	INFO 	Scanner trigger received
492.8693 	INFO 	Scanner trigger received
493.8676 	INFO 	Scanner trigger received
494.8654 	INFO 	Scanner trigger received
495.8669 	INFO 	Scanner trigger received
496.8749 	INFO 	Scanner trigger received
497.8721 	INFO 	Scanner trigger received
498.8693 	INFO 	Scanner trigger received
499.8627 	INFO 	Scanner trigger received
500.8791 	INFO 	Scanner trigger received
501.8767 	INFO 	Scanner trigger received
502.8736 	INFO 	Scanner trigger received
503.8659 	INFO 	Scanner trigger received
504.8845 	INFO 	Scanner trigger received
505.8818 	INFO 	Scanner trigger received
506.8786 	INFO 	Scanner trigger received
507.8708 	INFO 	Scanner trigger received
508.8906 	INFO 	Scanner trigger received
509.8859 	INFO 	Scanner trigger received
510.8836 	INFO 	Scanner trigger received
511.8755 	INFO 	Scanner trigger received
512.8943 	INFO 	Scanner trigger received
513.8909 	INFO 	Scanner trigger received
514.8882 	INFO 	Scanner trigger received
