0.0007 	WARNING 	Monitor specification not found. Creating a temporary one...
1.1772 	EXP 	Created Window = Window(allowGUI=True, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7f767011b9d0>, name='Window', pos=[0, 0], screen=1, size=array([1280, 1024]), stereo=False, units=u'norm', useFBO=False, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
1.2914 	EXP 	Created Instructions = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, name='Instructions', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([ 1.,  1.,  1.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1.5)
2.3028 	DATA 	Keypress: space
2.3029 	INFO 	Finished instructions
2.3128 	EXP 	Created Waiting = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, name='Waiting', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([ 1.,  1.,  1.]), text=u'Loading movie...', units=u'norm', win=Window(...), wrapWidth=1)
2.4559 	EXP 	Created stimuli/INDIANA_JONES_RAIDERS_LOST_ARK_part_6.m4v = MovieStim2(autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=0.0, filename=str(...), flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name=str(...), noAudio=UNKNOWN, opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 960.,  540.]), units='pix', vframe_callback=UNKNOWN, volume=200, win=Window(...))
2.4663 	EXP 	Created Waiting = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, name='Waiting', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([ 1.,  1.,  1.]), text=u'Waiting for scanner...', units=u'norm', win=Window(...), wrapWidth=1)
2.4997 	EXP 	stimuli/INDIANA_JONES_RAIDERS_LOST_ARK_part_6.m4v: movie = 'stimuli/INDIANA_JONES_RAIDERS_LOST_ARK_part_6.m4v'
2.4997 	EXP 	stimuli/INDIANA_JONES_RAIDERS_LOST_ARK_part_6.m4v: autoLog = True
2.4997 	INFO 	Serial device detected
0.0000 	INFO 	Got first scanner trigger! Resetting clocks
0.0417 	EXP 	Set stimuli/INDIANA_JONES_RAIDERS_LOST_ARK_part_6.m4v playing
0.0420 	WARNING 	MovieStim2 dropping video frame index: 2
0.8679 	INFO 	Scanner trigger received
1.8704 	INFO 	Scanner trigger received
2.8736 	INFO 	Scanner trigger received
3.8707 	INFO 	Scanner trigger received
4.8633 	INFO 	Scanner trigger received
5.8620 	INFO 	Scanner trigger received
6.8787 	INFO 	Scanner trigger received
7.8756 	INFO 	Scanner trigger received
8.8680 	INFO 	Scanner trigger received
9.8652 	INFO 	Scanner trigger received
10.8296 	WARNING 	MovieStim2 dropping video frame index: 322
10.8622 	INFO 	Scanner trigger received
11.8806 	INFO 	Scanner trigger received
12.8730 	INFO 	Scanner trigger received
13.8702 	INFO 	Scanner trigger received
14.8884 	INFO 	Scanner trigger received
15.8858 	INFO 	Scanner trigger received
16.8782 	INFO 	Scanner trigger received
17.8750 	INFO 	Scanner trigger received
18.8938 	INFO 	Scanner trigger received
19.8902 	INFO 	Scanner trigger received
20.8873 	INFO 	Scanner trigger received
21.8799 	INFO 	Scanner trigger received
22.8981 	INFO 	Scanner trigger received
23.8624 	INFO 	Scanner trigger received
24.8917 	INFO 	Scanner trigger received
25.8624 	INFO 	Scanner trigger received
26.8701 	INFO 	Scanner trigger received
27.3745 	WARNING 	MovieStim2 dropping video frame index: 818
27.8695 	INFO 	Scanner trigger received
28.8669 	INFO 	Scanner trigger received
29.8655 	INFO 	Scanner trigger received
30.8659 	INFO 	Scanner trigger received
31.8744 	INFO 	Scanner trigger received
32.8715 	INFO 	Scanner trigger received
33.8686 	INFO 	Scanner trigger received
34.8689 	INFO 	Scanner trigger received
35.8629 	INFO 	Scanner trigger received
36.8782 	INFO 	Scanner trigger received
37.8733 	INFO 	Scanner trigger received
38.8659 	INFO 	Scanner trigger received
39.8838 	INFO 	Scanner trigger received
40.8811 	INFO 	Scanner trigger received
41.8781 	INFO 	Scanner trigger received
42.8752 	INFO 	Scanner trigger received
43.8677 	INFO 	Scanner trigger received
44.8858 	INFO 	Scanner trigger received
45.8830 	INFO 	Scanner trigger received
46.8800 	INFO 	Scanner trigger received
47.8726 	INFO 	Scanner trigger received
48.8908 	INFO 	Scanner trigger received
49.8873 	INFO 	Scanner trigger received
50.8850 	INFO 	Scanner trigger received
51.8774 	INFO 	Scanner trigger received
52.8629 	INFO 	Scanner trigger received
53.8927 	INFO 	Scanner trigger received
54.8897 	INFO 	Scanner trigger received
55.8822 	INFO 	Scanner trigger received
56.8793 	INFO 	Scanner trigger received
57.8653 	INFO 	Scanner trigger received
58.8617 	INFO 	Scanner trigger received
59.8870 	INFO 	Scanner trigger received
60.8842 	INFO 	Scanner trigger received
61.8700 	INFO 	Scanner trigger received
62.8673 	INFO 	Scanner trigger received
63.8656 	INFO 	Scanner trigger received
64.8655 	INFO 	Scanner trigger received
65.8745 	INFO 	Scanner trigger received
66.8718 	INFO 	Scanner trigger received
67.8684 	INFO 	Scanner trigger received
68.8627 	INFO 	Scanner trigger received
69.8794 	INFO 	Scanner trigger received
70.8768 	INFO 	Scanner trigger received
71.8736 	INFO 	Scanner trigger received
72.8659 	INFO 	Scanner trigger received
73.8843 	INFO 	Scanner trigger received
74.8815 	INFO 	Scanner trigger received
75.8788 	INFO 	Scanner trigger received
76.8708 	INFO 	Scanner trigger received
77.8678 	INFO 	Scanner trigger received
78.8861 	INFO 	Scanner trigger received
79.8832 	INFO 	Scanner trigger received
80.8804 	INFO 	Scanner trigger received
81.8726 	INFO 	Scanner trigger received
82.8910 	INFO 	Scanner trigger received
83.8881 	INFO 	Scanner trigger received
84.8853 	INFO 	Scanner trigger received
85.8775 	INFO 	Scanner trigger received
86.8629 	INFO 	Scanner trigger received
87.8926 	INFO 	Scanner trigger received
88.8900 	INFO 	Scanner trigger received
89.8823 	INFO 	Scanner trigger received
90.9007 	INFO 	Scanner trigger received
91.8648 	INFO 	Scanner trigger received
92.8621 	INFO 	Scanner trigger received
93.3150 	WARNING 	MovieStim2 dropping video frame index: 2794
93.8616 	INFO 	Scanner trigger received
94.8616 	INFO 	Scanner trigger received
95.8698 	INFO 	Scanner trigger received
96.8671 	INFO 	Scanner trigger received
97.8639 	INFO 	Scanner trigger received
98.8661 	INFO 	Scanner trigger received
98.9544 	WARNING 	MovieStim2 dropping video frame index: 2963
99.8744 	INFO 	Scanner trigger received
100.8718 	INFO 	Scanner trigger received
101.4227 	WARNING 	MovieStim2 dropping video frame index: 3037
101.8640 	INFO 	Scanner trigger received
102.8612 	INFO 	Scanner trigger received
103.8794 	INFO 	Scanner trigger received
104.8762 	INFO 	Scanner trigger received
105.8740 	INFO 	Scanner trigger received
106.8660 	INFO 	Scanner trigger received
107.8840 	INFO 	Scanner trigger received
108.8815 	INFO 	Scanner trigger received
109.8790 	INFO 	Scanner trigger received
110.2660 	WARNING 	MovieStim2 dropping video frame index: 3302
110.8708 	INFO 	Scanner trigger received
111.8679 	INFO 	Scanner trigger received
112.8863 	INFO 	Scanner trigger received
113.8833 	INFO 	Scanner trigger received
114.8756 	INFO 	Scanner trigger received
115.8727 	INFO 	Scanner trigger received
116.8908 	INFO 	Scanner trigger received
117.8883 	INFO 	Scanner trigger received
118.8852 	INFO 	Scanner trigger received
119.8776 	INFO 	Scanner trigger received
120.8631 	INFO 	Scanner trigger received
121.8926 	INFO 	Scanner trigger received
122.8899 	INFO 	Scanner trigger received
123.8823 	INFO 	Scanner trigger received
124.9003 	INFO 	Scanner trigger received
125.8649 	INFO 	Scanner trigger received
126.8622 	INFO 	Scanner trigger received
127.8871 	INFO 	Scanner trigger received
128.8638 	INFO 	Scanner trigger received
129.8699 	INFO 	Scanner trigger received
130.8670 	INFO 	Scanner trigger received
131.8657 	INFO 	Scanner trigger received
132.8660 	INFO 	Scanner trigger received
133.8747 	INFO 	Scanner trigger received
134.8717 	INFO 	Scanner trigger received
135.8690 	INFO 	Scanner trigger received
136.8613 	INFO 	Scanner trigger received
137.8796 	INFO 	Scanner trigger received
138.8763 	INFO 	Scanner trigger received
139.8692 	INFO 	Scanner trigger received
140.8660 	INFO 	Scanner trigger received
141.8846 	INFO 	Scanner trigger received
142.8810 	INFO 	Scanner trigger received
143.8788 	INFO 	Scanner trigger received
144.2334 	WARNING 	MovieStim2 dropping video frame index: 4320
144.8708 	INFO 	Scanner trigger received
145.8679 	INFO 	Scanner trigger received
146.8861 	INFO 	Scanner trigger received
147.8830 	INFO 	Scanner trigger received
148.8758 	INFO 	Scanner trigger received
149.8728 	INFO 	Scanner trigger received
150.8913 	INFO 	Scanner trigger received
151.8885 	INFO 	Scanner trigger received
152.8805 	INFO 	Scanner trigger received
153.8776 	INFO 	Scanner trigger received
154.8632 	INFO 	Scanner trigger received
155.8620 	INFO 	Scanner trigger received
156.8899 	INFO 	Scanner trigger received
157.8824 	INFO 	Scanner trigger received
158.8684 	INFO 	Scanner trigger received
159.8653 	INFO 	Scanner trigger received
160.8623 	INFO 	Scanner trigger received
161.2824 	WARNING 	MovieStim2 dropping video frame index: 4831
161.8628 	INFO 	Scanner trigger received
162.8724 	INFO 	Scanner trigger received
163.8700 	INFO 	Scanner trigger received
164.8675 	INFO 	Scanner trigger received
165.8656 	INFO 	Scanner trigger received
166.8775 	INFO 	Scanner trigger received
167.8745 	INFO 	Scanner trigger received
168.8714 	INFO 	Scanner trigger received
169.8641 	INFO 	Scanner trigger received
170.8614 	INFO 	Scanner trigger received
171.8793 	INFO 	Scanner trigger received
172.8768 	INFO 	Scanner trigger received
173.8690 	INFO 	Scanner trigger received
174.8661 	INFO 	Scanner trigger received
175.8838 	INFO 	Scanner trigger received
176.8813 	INFO 	Scanner trigger received
177.8782 	INFO 	Scanner trigger received
178.8709 	INFO 	Scanner trigger received
179.8891 	INFO 	Scanner trigger received
180.8861 	INFO 	Scanner trigger received
181.8833 	INFO 	Scanner trigger received
182.8757 	INFO 	Scanner trigger received
183.8937 	INFO 	Scanner trigger received
184.8910 	INFO 	Scanner trigger received
185.8880 	INFO 	Scanner trigger received
186.8805 	INFO 	Scanner trigger received
187.8777 	INFO 	Scanner trigger received
188.8634 	INFO 	Scanner trigger received
189.8928 	INFO 	Scanner trigger received
190.8899 	INFO 	Scanner trigger received
191.8824 	INFO 	Scanner trigger received
192.8675 	INFO 	Scanner trigger received
193.8651 	INFO 	Scanner trigger received
194.8622 	INFO 	Scanner trigger received
195.8627 	INFO 	Scanner trigger received
196.8728 	INFO 	Scanner trigger received
197.8694 	INFO 	Scanner trigger received
198.8669 	INFO 	Scanner trigger received
199.8674 	INFO 	Scanner trigger received
200.8676 	INFO 	Scanner trigger received
201.8748 	INFO 	Scanner trigger received
202.8714 	INFO 	Scanner trigger received
203.8642 	INFO 	Scanner trigger received
204.8615 	INFO 	Scanner trigger received
205.8799 	INFO 	Scanner trigger received
206.8771 	INFO 	Scanner trigger received
