0.0014 	WARNING 	Monitor specification not found. Creating a temporary one...
1.1654 	EXP 	Created Window = Window(allowGUI=True, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7f378ca7e9d0>, name='Window', pos=[0, 0], screen=1, size=array([1280, 1024]), stereo=False, units=u'norm', useFBO=False, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
1.2764 	EXP 	Created Instructions = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, name='Instructions', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([ 1.,  1.,  1.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1.5)
6.9714 	DATA 	Keypress: space
6.9715 	INFO 	Finished instructions
6.9814 	EXP 	Created Waiting = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, name='Waiting', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([ 1.,  1.,  1.]), text=u'Loading movie...', units=u'norm', win=Window(...), wrapWidth=1)
7.1374 	EXP 	Created stimuli/INDIANA_JONES_RAIDERS_LOST_ARK_part_5.m4v = MovieStim2(autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=0.0, filename=str(...), flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name=str(...), noAudio=UNKNOWN, opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 960.,  540.]), units='pix', vframe_callback=UNKNOWN, volume=200, win=Window(...))
7.1478 	EXP 	Created Waiting = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, name='Waiting', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([ 1.,  1.,  1.]), text=u'Waiting for scanner...', units=u'norm', win=Window(...), wrapWidth=1)
7.1793 	EXP 	stimuli/INDIANA_JONES_RAIDERS_LOST_ARK_part_5.m4v: movie = 'stimuli/INDIANA_JONES_RAIDERS_LOST_ARK_part_5.m4v'
7.1793 	EXP 	stimuli/INDIANA_JONES_RAIDERS_LOST_ARK_part_5.m4v: autoLog = True
7.1794 	INFO 	Serial device detected
0.0000 	INFO 	Got first scanner trigger! Resetting clocks
0.0424 	EXP 	Set stimuli/INDIANA_JONES_RAIDERS_LOST_ARK_part_5.m4v playing
0.0427 	WARNING 	MovieStim2 dropping video frame index: 2
0.9080 	INFO 	Scanner trigger received
1.9268 	INFO 	Scanner trigger received
2.8906 	INFO 	Scanner trigger received
3.9205 	INFO 	Scanner trigger received
4.3081 	WARNING 	MovieStim2 dropping video frame index: 126
4.9128 	INFO 	Scanner trigger received
5.9099 	INFO 	Scanner trigger received
6.8957 	INFO 	Scanner trigger received
7.8927 	INFO 	Scanner trigger received
8.4436 	WARNING 	MovieStim2 dropping video frame index: 250
8.8913 	INFO 	Scanner trigger received
9.8941 	INFO 	Scanner trigger received
10.9008 	INFO 	Scanner trigger received
11.8979 	INFO 	Scanner trigger received
12.8898 	INFO 	Scanner trigger received
13.8900 	INFO 	Scanner trigger received
14.3796 	WARNING 	MovieStim2 dropping video frame index: 428
14.9078 	INFO 	Scanner trigger received
15.9052 	INFO 	Scanner trigger received
16.9019 	INFO 	Scanner trigger received
17.8940 	INFO 	Scanner trigger received
18.9123 	INFO 	Scanner trigger received
19.9093 	INFO 	Scanner trigger received
20.9084 	INFO 	Scanner trigger received
21.8988 	INFO 	Scanner trigger received
22.9171 	INFO 	Scanner trigger received
23.9144 	INFO 	Scanner trigger received
24.9117 	INFO 	Scanner trigger received
25.9037 	INFO 	Scanner trigger received
26.8894 	INFO 	Scanner trigger received
27.9188 	INFO 	Scanner trigger received
28.9166 	INFO 	Scanner trigger received
29.9085 	INFO 	Scanner trigger received
30.9290 	INFO 	Scanner trigger received
31.8915 	INFO 	Scanner trigger received
32.8907 	INFO 	Scanner trigger received
33.9177 	INFO 	Scanner trigger received
34.9104 	INFO 	Scanner trigger received
35.8959 	INFO 	Scanner trigger received
36.8933 	INFO 	Scanner trigger received
37.8910 	INFO 	Scanner trigger received
