0.0006 	WARNING 	Monitor specification not found. Creating a temporary one...
1.1923 	EXP 	Created Window = Window(allowGUI=True, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7f6da53c79d0>, name='Window', pos=[0, 0], screen=1, size=array([1280, 1024]), stereo=False, units=u'norm', useFBO=False, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
1.3107 	EXP 	Created Instructions = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, name='Instructions', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([ 1.,  1.,  1.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1.5)
5.9544 	DATA 	Keypress: space
5.9545 	INFO 	Finished instructions
5.9644 	EXP 	Created Waiting = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, name='Waiting', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([ 1.,  1.,  1.]), text=u'Loading movie...', units=u'norm', win=Window(...), wrapWidth=1)
6.1842 	EXP 	Created stimuli/INDIANA_JONES_RAIDERS_LOST_ARK_part_7.m4v = MovieStim2(autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=0.0, filename=str(...), flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name=str(...), noAudio=UNKNOWN, opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 960.,  540.]), units='pix', vframe_callback=UNKNOWN, volume=200, win=Window(...))
6.1946 	EXP 	Created Waiting = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, name='Waiting', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([ 1.,  1.,  1.]), text=u'Waiting for scanner...', units=u'norm', win=Window(...), wrapWidth=1)
6.2255 	EXP 	stimuli/INDIANA_JONES_RAIDERS_LOST_ARK_part_7.m4v: movie = 'stimuli/INDIANA_JONES_RAIDERS_LOST_ARK_part_7.m4v'
6.2255 	EXP 	stimuli/INDIANA_JONES_RAIDERS_LOST_ARK_part_7.m4v: autoLog = True
6.2256 	INFO 	Serial device detected
0.0000 	INFO 	Got first scanner trigger! Resetting clocks
0.0426 	EXP 	Set stimuli/INDIANA_JONES_RAIDERS_LOST_ARK_part_7.m4v playing
0.0429 	WARNING 	MovieStim2 dropping video frame index: 2
0.8706 	INFO 	Scanner trigger received
1.2854 	WARNING 	MovieStim2 dropping video frame index: 36
1.8697 	INFO 	Scanner trigger received
2.8757 	INFO 	Scanner trigger received
3.8723 	INFO 	Scanner trigger received
4.8723 	INFO 	Scanner trigger received
5.8744 	INFO 	Scanner trigger received
6.8797 	INFO 	Scanner trigger received
7.8769 	INFO 	Scanner trigger received
8.8707 	INFO 	Scanner trigger received
9.8693 	INFO 	Scanner trigger received
10.8844 	INFO 	Scanner trigger received
11.8816 	INFO 	Scanner trigger received
12.8739 	INFO 	Scanner trigger received
13.8711 	INFO 	Scanner trigger received
14.8894 	INFO 	Scanner trigger received
15.8867 	INFO 	Scanner trigger received
16.3089 	WARNING 	MovieStim2 dropping video frame index: 486
16.8854 	INFO 	Scanner trigger received
17.8782 	INFO 	Scanner trigger received
18.8962 	INFO 	Scanner trigger received
19.8934 	INFO 	Scanner trigger received
20.8916 	INFO 	Scanner trigger received
21.8829 	INFO 	Scanner trigger received
22.1118 	WARNING 	MovieStim2 dropping video frame index: 660
22.9009 	INFO 	Scanner trigger received
23.8983 	INFO 	Scanner trigger received
24.8952 	INFO 	Scanner trigger received
25.8878 	INFO 	Scanner trigger received
26.9057 	INFO 	Scanner trigger received
27.8704 	INFO 	Scanner trigger received
28.9001 	INFO 	Scanner trigger received
29.8926 	INFO 	Scanner trigger received
30.9106 	INFO 	Scanner trigger received
31.8756 	INFO 	Scanner trigger received
32.8734 	INFO 	Scanner trigger received
33.8693 	INFO 	Scanner trigger received
34.8702 	INFO 	Scanner trigger received
35.0906 	WARNING 	MovieStim2 dropping video frame index: 1049
35.8816 	INFO 	Scanner trigger received
36.8772 	INFO 	Scanner trigger received
37.8746 	INFO 	Scanner trigger received
38.8728 	INFO 	Scanner trigger received
39.8847 	INFO 	Scanner trigger received
40.8821 	INFO 	Scanner trigger received
41.8789 	INFO 	Scanner trigger received
42.8715 	INFO 	Scanner trigger received
43.8896 	INFO 	Scanner trigger received
44.8869 	INFO 	Scanner trigger received
45.8837 	INFO 	Scanner trigger received
46.8763 	INFO 	Scanner trigger received
47.8735 	INFO 	Scanner trigger received
48.8913 	INFO 	Scanner trigger received
49.8895 	INFO 	Scanner trigger received
50.8854 	INFO 	Scanner trigger received
51.8783 	INFO 	Scanner trigger received
52.8971 	INFO 	Scanner trigger received
53.8935 	INFO 	Scanner trigger received
54.8903 	INFO 	Scanner trigger received
55.8830 	INFO 	Scanner trigger received
56.9013 	INFO 	Scanner trigger received
57.9014 	INFO 	Scanner trigger received
58.8969 	INFO 	Scanner trigger received
59.8878 	INFO 	Scanner trigger received
60.8849 	INFO 	Scanner trigger received
60.9503 	WARNING 	MovieStim2 dropping video frame index: 1824
61.8704 	INFO 	Scanner trigger received
62.9006 	INFO 	Scanner trigger received
63.8929 	INFO 	Scanner trigger received
64.8897 	INFO 	Scanner trigger received
65.8748 	INFO 	Scanner trigger received
66.8726 	INFO 	Scanner trigger received
67.8697 	INFO 	Scanner trigger received
68.8696 	INFO 	Scanner trigger received
69.8801 	INFO 	Scanner trigger received
70.8773 	INFO 	Scanner trigger received
71.8752 	INFO 	Scanner trigger received
72.8754 	INFO 	Scanner trigger received
73.8854 	INFO 	Scanner trigger received
74.8821 	INFO 	Scanner trigger received
75.8791 	INFO 	Scanner trigger received
76.8715 	INFO 	Scanner trigger received
77.8688 	INFO 	Scanner trigger received
78.8874 	INFO 	Scanner trigger received
79.8853 	INFO 	Scanner trigger received
80.8763 	INFO 	Scanner trigger received
81.8943 	INFO 	Scanner trigger received
82.8922 	INFO 	Scanner trigger received
83.8888 	INFO 	Scanner trigger received
84.8861 	INFO 	Scanner trigger received
85.8782 	INFO 	Scanner trigger received
86.8991 	INFO 	Scanner trigger received
87.8935 	INFO 	Scanner trigger received
88.8903 	INFO 	Scanner trigger received
89.9044 	INFO 	Scanner trigger received
90.8689 	INFO 	Scanner trigger received
91.8982 	INFO 	Scanner trigger received
92.8953 	INFO 	Scanner trigger received
93.8878 	INFO 	Scanner trigger received
94.7868 	WARNING 	MovieStim2 dropping video frame index: 2838
94.8851 	INFO 	Scanner trigger received
95.8710 	INFO 	Scanner trigger received
96.9001 	INFO 	Scanner trigger received
97.8926 	INFO 	Scanner trigger received
98.8898 	INFO 	Scanner trigger received
99.8755 	INFO 	Scanner trigger received
100.8720 	INFO 	Scanner trigger received
101.8712 	INFO 	Scanner trigger received
102.8831 	INFO 	Scanner trigger received
103.8811 	INFO 	Scanner trigger received
104.8771 	INFO 	Scanner trigger received
105.8750 	INFO 	Scanner trigger received
106.8760 	INFO 	Scanner trigger received
107.8849 	INFO 	Scanner trigger received
108.8821 	INFO 	Scanner trigger received
109.8788 	INFO 	Scanner trigger received
110.8716 	INFO 	Scanner trigger received
111.8897 	INFO 	Scanner trigger received
112.8867 	INFO 	Scanner trigger received
113.8836 	INFO 	Scanner trigger received
114.8826 	INFO 	Scanner trigger received
115.8734 	INFO 	Scanner trigger received
116.8927 	INFO 	Scanner trigger received
117.8886 	INFO 	Scanner trigger received
118.8858 	INFO 	Scanner trigger received
119.8783 	INFO 	Scanner trigger received
120.8962 	INFO 	Scanner trigger received
121.8939 	INFO 	Scanner trigger received
122.8907 	INFO 	Scanner trigger received
123.8831 	INFO 	Scanner trigger received
124.9015 	INFO 	Scanner trigger received
125.8985 	INFO 	Scanner trigger received
126.8955 	INFO 	Scanner trigger received
127.8878 	INFO 	Scanner trigger received
128.8732 	INFO 	Scanner trigger received
129.8703 	INFO 	Scanner trigger received
130.9005 	INFO 	Scanner trigger received
131.8927 	INFO 	Scanner trigger received
132.9112 	INFO 	Scanner trigger received
133.8756 	INFO 	Scanner trigger received
134.8724 	INFO 	Scanner trigger received
135.8721 	INFO 	Scanner trigger received
136.8722 	INFO 	Scanner trigger received
137.8799 	INFO 	Scanner trigger received
138.8771 	INFO 	Scanner trigger received
139.8747 	INFO 	Scanner trigger received
140.8699 	INFO 	Scanner trigger received
141.8854 	INFO 	Scanner trigger received
142.8829 	INFO 	Scanner trigger received
143.8793 	INFO 	Scanner trigger received
144.8715 	INFO 	Scanner trigger received
145.8897 	INFO 	Scanner trigger received
146.8870 	INFO 	Scanner trigger received
147.8839 	INFO 	Scanner trigger received
148.8764 	INFO 	Scanner trigger received
149.8953 	INFO 	Scanner trigger received
150.8918 	INFO 	Scanner trigger received
151.8890 	INFO 	Scanner trigger received
152.8812 	INFO 	Scanner trigger received
153.8783 	INFO 	Scanner trigger received
154.8963 	INFO 	Scanner trigger received
155.8935 	INFO 	Scanner trigger received
156.8906 	INFO 	Scanner trigger received
157.8831 	INFO 	Scanner trigger received
158.8701 	INFO 	Scanner trigger received
159.8985 	INFO 	Scanner trigger received
160.8956 	INFO 	Scanner trigger received
161.8879 	INFO 	Scanner trigger received
162.8735 	INFO 	Scanner trigger received
