0.0007 	WARNING 	Monitor specification not found. Creating a temporary one...
1.1855 	EXP 	Created Window = Window(allowGUI=True, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7f82828a39d0>, name='Window', pos=[0, 0], screen=1, size=array([1280, 1024]), stereo=False, units=u'norm', useFBO=False, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
1.2974 	EXP 	Created Instructions = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, name='Instructions', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([ 1.,  1.,  1.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1.5)
2.0072 	DATA 	Keypress: space
2.0073 	INFO 	Finished instructions
2.0174 	EXP 	Created Waiting = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, name='Waiting', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([ 1.,  1.,  1.]), text=u'Loading movie...', units=u'norm', win=Window(...), wrapWidth=1)
2.2240 	EXP 	Created stimuli/INDIANA_JONES_RAIDERS_LOST_ARK_part_6.m4v = MovieStim2(autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=0.0, filename=str(...), flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name=str(...), noAudio=UNKNOWN, opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 960.,  540.]), units='pix', vframe_callback=UNKNOWN, volume=200, win=Window(...))
2.2345 	EXP 	Created Waiting = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, name='Waiting', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([ 1.,  1.,  1.]), text=u'Waiting for scanner...', units=u'norm', win=Window(...), wrapWidth=1)
2.2630 	EXP 	stimuli/INDIANA_JONES_RAIDERS_LOST_ARK_part_6.m4v: movie = 'stimuli/INDIANA_JONES_RAIDERS_LOST_ARK_part_6.m4v'
2.2630 	EXP 	stimuli/INDIANA_JONES_RAIDERS_LOST_ARK_part_6.m4v: autoLog = True
2.2630 	INFO 	Serial device detected
0.0000 	INFO 	Got first scanner trigger! Resetting clocks
0.0423 	EXP 	Set stimuli/INDIANA_JONES_RAIDERS_LOST_ARK_part_6.m4v playing
0.0426 	WARNING 	MovieStim2 dropping video frame index: 2
0.8934 	INFO 	Scanner trigger received
1.8920 	INFO 	Scanner trigger received
2.9075 	INFO 	Scanner trigger received
3.9044 	INFO 	Scanner trigger received
4.8966 	INFO 	Scanner trigger received
5.8937 	INFO 	Scanner trigger received
6.9129 	INFO 	Scanner trigger received
7.9091 	INFO 	Scanner trigger received
8.9014 	INFO 	Scanner trigger received
9.8987 	INFO 	Scanner trigger received
10.9167 	INFO 	Scanner trigger received
11.9138 	INFO 	Scanner trigger received
12.4322 	WARNING 	MovieStim2 dropping video frame index: 370
12.9063 	INFO 	Scanner trigger received
13.9036 	INFO 	Scanner trigger received
14.9219 	INFO 	Scanner trigger received
15.9189 	INFO 	Scanner trigger received
16.9112 	INFO 	Scanner trigger received
17.9083 	INFO 	Scanner trigger received
18.9054 	WARNING 	MovieStim2 dropping video frame index: 564
18.9101 	INFO 	Scanner trigger received
19.9245 	INFO 	Scanner trigger received
20.5663 	WARNING 	MovieStim2 dropping video frame index: 614
20.9210 	INFO 	Scanner trigger received
21.9131 	INFO 	Scanner trigger received
22.8989 	INFO 	Scanner trigger received
23.8954 	INFO 	Scanner trigger received
24.9262 	INFO 	Scanner trigger received
25.9179 	INFO 	Scanner trigger received
26.8947 	INFO 	Scanner trigger received
27.9031 	INFO 	Scanner trigger received
28.9007 	INFO 	Scanner trigger received
29.8927 	INFO 	Scanner trigger received
30.8978 	INFO 	Scanner trigger received
31.9074 	INFO 	Scanner trigger received
32.9045 	INFO 	Scanner trigger received
33.9027 	INFO 	Scanner trigger received
34.8943 	INFO 	Scanner trigger received
35.9130 	INFO 	Scanner trigger received
36.9098 	INFO 	Scanner trigger received
37.9064 	INFO 	Scanner trigger received
38.8992 	INFO 	Scanner trigger received
39.8963 	INFO 	Scanner trigger received
40.9147 	INFO 	Scanner trigger received
41.9113 	INFO 	Scanner trigger received
42.9040 	INFO 	Scanner trigger received
43.9011 	INFO 	Scanner trigger received
44.9191 	INFO 	Scanner trigger received
45.9168 	INFO 	Scanner trigger received
46.9135 	INFO 	Scanner trigger received
47.9059 	INFO 	Scanner trigger received
48.9238 	INFO 	Scanner trigger received
49.9217 	INFO 	Scanner trigger received
50.9184 	INFO 	Scanner trigger received
51.9107 	INFO 	Scanner trigger received
52.9294 	INFO 	Scanner trigger received
53.8936 	INFO 	Scanner trigger received
54.9238 	INFO 	Scanner trigger received
55.9155 	INFO 	Scanner trigger received
56.4060 	WARNING 	MovieStim2 dropping video frame index: 1688
56.9340 	INFO 	Scanner trigger received
57.9008 	INFO 	Scanner trigger received
58.8955 	INFO 	Scanner trigger received
59.8925 	INFO 	Scanner trigger received
60.8954 	INFO 	Scanner trigger received
61.9029 	INFO 	Scanner trigger received
62.9002 	INFO 	Scanner trigger received
63.3858 	WARNING 	MovieStim2 dropping video frame index: 1897
63.8973 	INFO 	Scanner trigger received
64.8984 	INFO 	Scanner trigger received
65.9071 	INFO 	Scanner trigger received
66.9056 	INFO 	Scanner trigger received
67.4232 	WARNING 	MovieStim2 dropping video frame index: 2018
67.8973 	INFO 	Scanner trigger received
68.8944 	INFO 	Scanner trigger received
69.9125 	INFO 	Scanner trigger received
70.9099 	INFO 	Scanner trigger received
71.9069 	INFO 	Scanner trigger received
72.8992 	INFO 	Scanner trigger received
73.9174 	INFO 	Scanner trigger received
74.9154 	INFO 	Scanner trigger received
75.9117 	INFO 	Scanner trigger received
76.9041 	INFO 	Scanner trigger received
77.9022 	INFO 	Scanner trigger received
78.9190 	INFO 	Scanner trigger received
79.9159 	INFO 	Scanner trigger received
80.9136 	INFO 	Scanner trigger received
81.9276 	INFO 	Scanner trigger received
82.9256 	INFO 	Scanner trigger received
83.9212 	INFO 	Scanner trigger received
84.9181 	INFO 	Scanner trigger received
85.9107 	INFO 	Scanner trigger received
86.8962 	INFO 	Scanner trigger received
87.8933 	INFO 	Scanner trigger received
88.9232 	INFO 	Scanner trigger received
89.9156 	INFO 	Scanner trigger received
90.9015 	INFO 	Scanner trigger received
91.8983 	INFO 	Scanner trigger received
92.8957 	INFO 	Scanner trigger received
93.8946 	INFO 	Scanner trigger received
94.9063 	INFO 	Scanner trigger received
95.9031 	INFO 	Scanner trigger received
96.9002 	INFO 	Scanner trigger received
97.8929 	INFO 	Scanner trigger received
98.8928 	INFO 	Scanner trigger received
99.9076 	INFO 	Scanner trigger received
100.6224 	WARNING 	MovieStim2 dropping video frame index: 3013
100.9051 	INFO 	Scanner trigger received
101.9020 	INFO 	Scanner trigger received
102.8945 	INFO 	Scanner trigger received
103.9130 	INFO 	Scanner trigger received
104.9097 	INFO 	Scanner trigger received
105.4281 	WARNING 	MovieStim2 dropping video frame index: 3157
105.9073 	INFO 	Scanner trigger received
106.8993 	INFO 	Scanner trigger received
107.9173 	INFO 	Scanner trigger received
108.9146 	INFO 	Scanner trigger received
109.4002 	WARNING 	Multiple Movie frames have occurred - I'll stop bothering you about them!
109.9132 	INFO 	Scanner trigger received
110.9040 	INFO 	Scanner trigger received
111.9223 	INFO 	Scanner trigger received
112.9194 	INFO 	Scanner trigger received
113.9166 	INFO 	Scanner trigger received
114.9090 	INFO 	Scanner trigger received
115.9060 	INFO 	Scanner trigger received
116.8919 	INFO 	Scanner trigger received
117.9215 	INFO 	Scanner trigger received
118.9186 	INFO 	Scanner trigger received
119.9109 	INFO 	Scanner trigger received
120.8965 	INFO 	Scanner trigger received
121.8953 	INFO 	Scanner trigger received
122.9236 	INFO 	Scanner trigger received
123.9156 	INFO 	Scanner trigger received
124.9010 	INFO 	Scanner trigger received
125.8981 	INFO 	Scanner trigger received
126.8955 	INFO 	Scanner trigger received
127.8946 	INFO 	Scanner trigger received
128.8964 	INFO 	Scanner trigger received
129.9044 	INFO 	Scanner trigger received
130.9008 	INFO 	Scanner trigger received
131.8925 	INFO 	Scanner trigger received
