0.0007 	WARNING 	Monitor specification not found. Creating a temporary one...
1.1813 	EXP 	Created Window = Window(allowGUI=True, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7fd2b7e5f9d0>, name='Window', pos=[0, 0], screen=1, size=array([1280, 1024]), stereo=False, units=u'norm', useFBO=False, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
1.2953 	EXP 	Created Instructions = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, name='Instructions', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([ 1.,  1.,  1.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1.5)
15.7270 	DATA 	Keypress: space
15.7271 	INFO 	Finished instructions
15.7377 	EXP 	Created Waiting = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, name='Waiting', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([ 1.,  1.,  1.]), text=u'Loading movie...', units=u'norm', win=Window(...), wrapWidth=1)
15.8754 	EXP 	Created stimuli/INDIANA_JONES_RAIDERS_LOST_ARK_part_6.m4v = MovieStim2(autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=0.0, filename=str(...), flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name=str(...), noAudio=UNKNOWN, opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 960.,  540.]), units='pix', vframe_callback=UNKNOWN, volume=200, win=Window(...))
15.8868 	EXP 	Created Waiting = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, name='Waiting', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([ 1.,  1.,  1.]), text=u'Waiting for scanner...', units=u'norm', win=Window(...), wrapWidth=1)
15.9078 	EXP 	stimuli/INDIANA_JONES_RAIDERS_LOST_ARK_part_6.m4v: movie = 'stimuli/INDIANA_JONES_RAIDERS_LOST_ARK_part_6.m4v'
15.9078 	EXP 	stimuli/INDIANA_JONES_RAIDERS_LOST_ARK_part_6.m4v: autoLog = True
15.9079 	INFO 	Serial device detected
0.0000 	INFO 	Got first scanner trigger! Resetting clocks
0.0420 	EXP 	Set stimuli/INDIANA_JONES_RAIDERS_LOST_ARK_part_6.m4v playing
0.0423 	WARNING 	MovieStim2 dropping video frame index: 2
0.2867 	WARNING 	MovieStim2 dropping video frame index: 6
0.8682 	INFO 	Scanner trigger received
1.8767 	INFO 	Scanner trigger received
2.8741 	INFO 	Scanner trigger received
3.8708 	INFO 	Scanner trigger received
4.8719 	INFO 	Scanner trigger received
5.8721 	INFO 	Scanner trigger received
6.8790 	INFO 	Scanner trigger received
7.8758 	INFO 	Scanner trigger received
8.8683 	INFO 	Scanner trigger received
9.8669 	INFO 	Scanner trigger received
10.8840 	INFO 	Scanner trigger received
11.8808 	INFO 	Scanner trigger received
12.8730 	INFO 	Scanner trigger received
13.8726 	INFO 	Scanner trigger received
14.8907 	INFO 	Scanner trigger received
15.8882 	INFO 	Scanner trigger received
16.8861 	INFO 	Scanner trigger received
17.8774 	INFO 	Scanner trigger received
18.8958 	INFO 	Scanner trigger received
19.8924 	INFO 	Scanner trigger received
20.8904 	INFO 	Scanner trigger received
21.8821 	INFO 	Scanner trigger received
22.8793 	INFO 	Scanner trigger received
23.8971 	INFO 	Scanner trigger received
24.8943 	INFO 	Scanner trigger received
25.8870 	INFO 	Scanner trigger received
26.1158 	WARNING 	MovieStim2 dropping video frame index: 780
26.9047 	INFO 	Scanner trigger received
27.8696 	INFO 	Scanner trigger received
28.8668 	INFO 	Scanner trigger received
29.8917 	INFO 	Scanner trigger received
30.8661 	INFO 	Scanner trigger received
31.8745 	INFO 	Scanner trigger received
32.8714 	INFO 	Scanner trigger received
33.8687 	INFO 	Scanner trigger received
34.8689 	INFO 	Scanner trigger received
35.8793 	INFO 	Scanner trigger received
36.8762 	INFO 	Scanner trigger received
37.8736 	INFO 	Scanner trigger received
38.8659 	INFO 	Scanner trigger received
39.8660 	INFO 	Scanner trigger received
40.8811 	INFO 	Scanner trigger received
41.8784 	INFO 	Scanner trigger received
42.8753 	INFO 	Scanner trigger received
43.8678 	INFO 	Scanner trigger received
44.8858 	INFO 	Scanner trigger received
45.8839 	INFO 	Scanner trigger received
46.8806 	INFO 	Scanner trigger received
47.8726 	INFO 	Scanner trigger received
48.8907 	INFO 	Scanner trigger received
49.8891 	INFO 	Scanner trigger received
50.8851 	INFO 	Scanner trigger received
51.8774 	INFO 	Scanner trigger received
52.8955 	INFO 	Scanner trigger received
53.6427 	WARNING 	MovieStim2 dropping video frame index: 1605
53.8928 	INFO 	Scanner trigger received
54.8911 	INFO 	Scanner trigger received
55.8822 	INFO 	Scanner trigger received
56.8674 	INFO 	Scanner trigger received
57.8977 	INFO 	Scanner trigger received
58.8947 	INFO 	Scanner trigger received
59.8870 	INFO 	Scanner trigger received
60.8840 	INFO 	Scanner trigger received
61.8699 	INFO 	Scanner trigger received
62.8673 	INFO 	Scanner trigger received
63.8658 	INFO 	Scanner trigger received
64.8889 	INFO 	Scanner trigger received
65.8744 	INFO 	Scanner trigger received
66.8717 	INFO 	Scanner trigger received
67.8684 	INFO 	Scanner trigger received
68.8692 	INFO 	Scanner trigger received
69.8800 	INFO 	Scanner trigger received
70.8771 	INFO 	Scanner trigger received
71.8736 	INFO 	Scanner trigger received
72.8659 	INFO 	Scanner trigger received
73.8841 	INFO 	Scanner trigger received
74.8815 	INFO 	Scanner trigger received
75.8798 	INFO 	Scanner trigger received
76.8706 	INFO 	Scanner trigger received
77.8890 	INFO 	Scanner trigger received
78.8870 	INFO 	Scanner trigger received
79.8831 	INFO 	Scanner trigger received
80.8803 	INFO 	Scanner trigger received
81.8726 	INFO 	Scanner trigger received
82.8909 	INFO 	Scanner trigger received
83.8878 	INFO 	Scanner trigger received
84.8850 	INFO 	Scanner trigger received
85.8774 	INFO 	Scanner trigger received
86.8965 	INFO 	Scanner trigger received
87.8928 	INFO 	Scanner trigger received
88.8915 	INFO 	Scanner trigger received
89.8822 	INFO 	Scanner trigger received
90.9006 	INFO 	Scanner trigger received
91.8979 	INFO 	Scanner trigger received
92.8948 	INFO 	Scanner trigger received
93.8870 	INFO 	Scanner trigger received
94.8842 	INFO 	Scanner trigger received
95.8698 	INFO 	Scanner trigger received
96.8670 	INFO 	Scanner trigger received
97.8919 	INFO 	Scanner trigger received
98.1207 	WARNING 	MovieStim2 dropping video frame index: 2938
98.1861 	WARNING 	MovieStim2 dropping video frame index: 2940
98.8661 	INFO 	Scanner trigger received
99.8743 	INFO 	Scanner trigger received
100.8718 	INFO 	Scanner trigger received
101.8707 	INFO 	Scanner trigger received
102.8709 	INFO 	Scanner trigger received
103.8796 	INFO 	Scanner trigger received
104.8760 	INFO 	Scanner trigger received
105.8738 	INFO 	Scanner trigger received
106.8660 	INFO 	Scanner trigger received
107.8838 	INFO 	Scanner trigger received
108.8811 	INFO 	Scanner trigger received
109.8786 	INFO 	Scanner trigger received
110.8707 	INFO 	Scanner trigger received
111.8678 	INFO 	Scanner trigger received
112.8864 	INFO 	Scanner trigger received
113.8832 	INFO 	Scanner trigger received
114.8755 	INFO 	Scanner trigger received
115.8727 	INFO 	Scanner trigger received
116.8908 	INFO 	Scanner trigger received
117.8881 	INFO 	Scanner trigger received
118.8852 	INFO 	Scanner trigger received
119.8775 	INFO 	Scanner trigger received
120.8957 	INFO 	Scanner trigger received
121.8946 	INFO 	Scanner trigger received
122.8898 	INFO 	Scanner trigger received
123.8822 	INFO 	Scanner trigger received
124.0130 	WARNING 	MovieStim2 dropping video frame index: 3714
124.8683 	INFO 	Scanner trigger received
125.8975 	INFO 	Scanner trigger received
126.8946 	INFO 	Scanner trigger received
127.8870 	INFO 	Scanner trigger received
128.8726 	INFO 	Scanner trigger received
129.8699 	INFO 	Scanner trigger received
130.8666 	INFO 	Scanner trigger received
131.8658 	INFO 	Scanner trigger received
132.8659 	INFO 	Scanner trigger received
133.8746 	INFO 	Scanner trigger received
134.8716 	INFO 	Scanner trigger received
135.8701 	INFO 	Scanner trigger received
136.8697 	INFO 	Scanner trigger received
137.8792 	INFO 	Scanner trigger received
138.8764 	INFO 	Scanner trigger received
139.8734 	INFO 	Scanner trigger received
140.8659 	INFO 	Scanner trigger received
141.8846 	INFO 	Scanner trigger received
142.8820 	INFO 	Scanner trigger received
143.8789 	INFO 	Scanner trigger received
144.8707 	INFO 	Scanner trigger received
145.8885 	INFO 	Scanner trigger received
146.8861 	INFO 	Scanner trigger received
147.8832 	INFO 	Scanner trigger received
148.8755 	INFO 	Scanner trigger received
149.8935 	INFO 	Scanner trigger received
150.8910 	INFO 	Scanner trigger received
151.8886 	INFO 	Scanner trigger received
152.8804 	INFO 	Scanner trigger received
153.8775 	INFO 	Scanner trigger received
154.8956 	INFO 	Scanner trigger received
155.8931 	INFO 	Scanner trigger received
156.8854 	INFO 	Scanner trigger received
157.8822 	INFO 	Scanner trigger received
158.8679 	INFO 	Scanner trigger received
159.8660 	INFO 	Scanner trigger received
