0.0005 	WARNING 	Monitor specification not found. Creating a temporary one...
1.1743 	EXP 	Created Window = Window(allowGUI=True, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7f823b5159d0>, name='Window', pos=[0, 0], screen=1, size=array([1280, 1024]), stereo=False, units=u'norm', useFBO=False, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
1.2871 	EXP 	Created Instructions = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, name='Instructions', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([ 1.,  1.,  1.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1.5)
1.9322 	DATA 	Keypress: space
1.9323 	INFO 	Finished instructions
1.9423 	EXP 	Created Waiting = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, name='Waiting', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([ 1.,  1.,  1.]), text=u'Loading movie...', units=u'norm', win=Window(...), wrapWidth=1)
2.0902 	EXP 	Created stimuli/INDIANA_JONES_RAIDERS_LOST_ARK_part_8.m4v = MovieStim2(autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=0.0, filename=str(...), flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name=str(...), noAudio=UNKNOWN, opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 960.,  540.]), units='pix', vframe_callback=UNKNOWN, volume=200, win=Window(...))
2.1006 	EXP 	Created Waiting = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, name='Waiting', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([ 1.,  1.,  1.]), text=u'Waiting for scanner...', units=u'norm', win=Window(...), wrapWidth=1)
2.1209 	EXP 	stimuli/INDIANA_JONES_RAIDERS_LOST_ARK_part_8.m4v: movie = 'stimuli/INDIANA_JONES_RAIDERS_LOST_ARK_part_8.m4v'
2.1209 	EXP 	stimuli/INDIANA_JONES_RAIDERS_LOST_ARK_part_8.m4v: autoLog = True
2.1209 	INFO 	Serial device detected
0.0000 	INFO 	Got first scanner trigger! Resetting clocks
0.0420 	EXP 	Set stimuli/INDIANA_JONES_RAIDERS_LOST_ARK_part_8.m4v playing
0.0423 	WARNING 	MovieStim2 dropping video frame index: 2
0.8914 	INFO 	Scanner trigger received
1.1529 	WARNING 	MovieStim2 dropping video frame index: 32
1.8901 	INFO 	Scanner trigger received
1.9549 	WARNING 	MovieStim2 dropping video frame index: 56
2.9065 	INFO 	Scanner trigger received
3.9040 	INFO 	Scanner trigger received
4.8961 	INFO 	Scanner trigger received
5.8932 	INFO 	Scanner trigger received
6.8249 	WARNING 	MovieStim2 dropping video frame index: 202
6.9120 	INFO 	Scanner trigger received
7.9088 	INFO 	Scanner trigger received
8.9010 	INFO 	Scanner trigger received
9.8983 	INFO 	Scanner trigger received
10.9167 	INFO 	Scanner trigger received
11.9137 	INFO 	Scanner trigger received
12.9060 	INFO 	Scanner trigger received
13.9246 	INFO 	Scanner trigger received
14.8888 	INFO 	Scanner trigger received
15.9185 	INFO 	Scanner trigger received
16.9158 	INFO 	Scanner trigger received
17.9081 	INFO 	Scanner trigger received
18.9258 	INFO 	Scanner trigger received
19.8906 	INFO 	Scanner trigger received
20.9208 	INFO 	Scanner trigger received
21.8892 	INFO 	Scanner trigger received
22.8889 	INFO 	Scanner trigger received
23.8972 	INFO 	Scanner trigger received
24.8949 	INFO 	Scanner trigger received
25.8939 	INFO 	Scanner trigger received
26.9050 	INFO 	Scanner trigger received
27.9026 	INFO 	Scanner trigger received
28.8993 	INFO 	Scanner trigger received
29.8963 	INFO 	Scanner trigger received
30.8891 	INFO 	Scanner trigger received
31.9071 	INFO 	Scanner trigger received
32.9041 	INFO 	Scanner trigger received
33.9012 	INFO 	Scanner trigger received
34.1255 	WARNING 	MovieStim2 dropping video frame index: 1020
34.8939 	INFO 	Scanner trigger received
35.8910 	INFO 	Scanner trigger received
36.9088 	INFO 	Scanner trigger received
37.9061 	INFO 	Scanner trigger received
38.8987 	INFO 	Scanner trigger received
39.8958 	INFO 	Scanner trigger received
40.9139 	INFO 	Scanner trigger received
41.9110 	INFO 	Scanner trigger received
42.9093 	INFO 	Scanner trigger received
43.2304 	WARNING 	MovieStim2 dropping video frame index: 1293
43.9005 	INFO 	Scanner trigger received
44.9201 	INFO 	Scanner trigger received
45.9157 	INFO 	Scanner trigger received
46.3688 	WARNING 	MovieStim2 dropping video frame index: 1387
46.9133 	INFO 	Scanner trigger received
47.9053 	INFO 	Scanner trigger received
48.8909 	INFO 	Scanner trigger received
49.9207 	INFO 	Scanner trigger received
50.9176 	INFO 	Scanner trigger received
51.9108 	INFO 	Scanner trigger received
52.8972 	INFO 	Scanner trigger received
53.8929 	INFO 	Scanner trigger received
54.8901 	INFO 	Scanner trigger received
55.8900 	INFO 	Scanner trigger received
56.8893 	INFO 	Scanner trigger received
57.8994 	INFO 	Scanner trigger received
58.8964 	INFO 	Scanner trigger received
59.8920 	INFO 	Scanner trigger received
60.8952 	INFO 	Scanner trigger received
60.9496 	WARNING 	MovieStim2 dropping video frame index: 1824
61.9024 	INFO 	Scanner trigger received
62.8997 	INFO 	Scanner trigger received
